날짜,리뷰,별점,month,리뷰1,리뷰2
2022년 10월 14일,"네이버페이 새로 가입하고 앱 들어가서 로그인했더니 "" 동일한 아이디로 다른 네이버페이 앱에서 로그인됬습니다 "" 랑 비밀번호 설정하라는 팝업창만 뜨면서 계속 다시 로그인하라고만 하네요. 닫기 버튼 누르거나 그냥 앱을 나가도, 다시 깔아도 똑같습니다. 무슨 가입하자마자 이런 오류가 생기는지 황당하네요. 아예 앱을 작동할수도 없으니 문의도 불가능.",1,2022년,네이버페이 새로 가입하고 앱 들어가서 로그인했더니 동일한 아이디로 다른 네이버페이 앱에서 로그인됬습니다 랑 비밀번호 설정하라는 팝업창만 뜨면서 계속 다시 로그인하라고만 하네요 닫기 버튼 누르거나 그냥 앱을 나가도 다시 깔아도 똑같습니다 무슨 가입하자마자 이런 오류가 생기는지 황당하네요 아예 앱을 작동할수도 없으니 문의도 불가능,"['가입', '로그인', '동일', '아이디', '로그인', '비밀번호', '설정', '팝업창', '로그인', '버튼', '거나', '가도', '입하', '자마자', '오류', '생기', '당하', '작동', '수도', '문의', '불가능']"
2023년 4월 12일,지문인식 시킬 지문 자체가 손상되서 인식이 잘 안되는데 결제 할 때마다 쉽고 편한 지문 등록하라면서 이전에 체크를 풀어도 다시 체크되어있는 덕에 꼭 팝업창을 매번 봐야되는거 귀찮고 짜증납니다. off를 기본으로 두던지 끌 수 있게 해줬으면 좋겠습니다.,3,2023년,지문인식 시킬 지문 자체가 손상되서 인식이 잘 안되는데 결제 할 때마다 쉽고 편한 지문 등록하라면서 이전에 체크를 풀어도 다시 체크되어있는 덕에 꼭 팝업창을 매번 봐야되는거 귀찮고 짜증납니다 OFF를 기본으로 두던지 끌 수 있게 해줬으면 좋겠습니다,"['지문', '인식', '지문', '손상', '인식', '결제', '마다', '지문', '등록', '이전', '체크', '어도', '체크', '팝업창', '매번', '짜증', '기본']"
2023년 4월 19일,네이버페이에 여러개 등록해놓고 사용중인데 네이버ㅡ삼성페이로 결제할때 하나카드로 설정하고 결제했는데 신한카드로 결제 되었습니다. 한번이면 제 실수인가 할텐데 여러번 반복 됩니다. 꼭 오류 수정해주세요. 휴대폰 위젯에 대표카드가 신한카드로 되어있는데 결제할때는 위젯을 누르고 등록된 다른 카드로 변경해서 결제 했었습니다.,3,2023년,네이버페이에 여러개 등록해놓고 사용중인데 네이버 삼성페이로 결제할때 하나카드로 설정하고 결제했는데 신한카드로 결제 되었습니다 한번이면 제 실수인가 할텐데 여러번 반복 됩니다 꼭 오류 수정해주세요 휴대폰 위젯에 대표카드가 신한카드로 되어있는데 결제할때는 위젯을 누르고 등록된 다른 카드로 변경해서 결제 했었습니다,"['여러', '등록', '중인', '결제', '하나카드', '설정', '결제', '신한카드', '결제', '이면', '실수', '여러', '반복', '오류', '수정', '휴대폰', '위젯', '대표', '카드', '신한카드', '결제', '위젯', '등록', '카드', '변경', '결제']"
2023년 6월 3일,네이버페이에서 그동안 삼성페이가 잘 썼는데 어느날 안되더니 업데이트해도 안되요.전원도 껐다 켜봤는데 안되네요.현장결제 이용제한이란 문구가 뜹니다.,1,2023년,네이버페이에서 그동안 삼성페이가 잘 썼는데 어느날 안되더니 업데이트해도 안되요 전원도 껐다 켜봤는데 안되네요 현장결제 이용제한이란 문구가 뜹니다,"['그동안', '업데이트', '전원', '현장결제', '제한', '문구']"
2023년 7월 25일,네이비 암호는 구굴이 알고있어서 구글과 연동이 되어야 사용할수 있는데 ...그게 안되면 어떻게 사용하라는건지..다른 어플은 구글과 연동해서 편하게 사용할수 있는데 업데이트후 안됨 ..고로 삭제함,1,2023년,네이비 암호는 구굴이 알고있어서 구글과 연동이 되어야 사용할수 있는데 그게 안되면 어떻게 사용하라는건지 다른 어플은 구글과 연동해서 편하게 사용할수 있는데 업데이트후 안됨 고로 삭제함,"['네이비', '암호', '구글', '연동', '그게', '어플', '구글', '연동', '업데이트', '고로']"
2023년 10월 24일,삼성페이가 잘 작동하지 않는거 같아요..ㅠ,3,2023년,삼성페이가 잘 작동하지 않는거 같아요,['동하']
2023년 10월 5일,워치에서 결제비번좀 안쓰게 해줘요 작은 화면에서 비번을 언제쳐요,1,2023년,워치에서 결제비번좀 안쓰게 해줘요 작은 화면에서 비번을 언제쳐요,"['결제', '비번', '화면', '비번', '언제']"
2022년 7월 3일,"워치에서 간편결제 지원하다고해서 설치했는데 기획자가 신입인듯 하다. 네이버 포인트로만 결제되게한건 사업적이나 기술적 제한이 있었다고 이해할수 있다. 용서가 안되는건 결제를 간편하게하려고 굳이 워치앱을 설치하는건데, 그 조그마한 화면에서 결제비밀번호를 입력해야되게 해놨다. 비밀번호입력시 계속 오타나고 짜증나서 그냥 폰으로하고말지 왜 워치를 써야하나 모르겠다. 간편결제면 간편결제답게 간편하게 만들어라. 티머니가 모범답안이다.",1,2022년,워치에서 간편결제 지원하다고해서 설치했는데 기획자가 신입인듯 하다 네이버 포인트로만 결제되게한건 사업적이나 기술적 제한이 있었다고 이해할수 있다 용서가 안되는건 결제를 간편하게하려고 굳이 워치앱을 설치하는건데 그 조그마한 화면에서 결제비밀번호를 입력해야되게 해놨다 비밀번호입력시 계속 오타나고 짜증나서 그냥 폰으로하고말지 왜 워치를 써야하나 모르겠다 간편결제면 간편결제답게 간편하게 만들어라 티머니가 모범답안이다,"['간편', '결제', '지원', '고해', '설치', '기획', '자가', '신입', '포인트', '로만', '결제', '업적', '이나', '기술', '제한', '용서', '결제', '간편', '굳이', '치하', '마한', '화면', '결제', '비밀번호', '입력', '비밀번호', '입력', '오타', '짜증', '간편', '결제', '간편', '결제', '간편', '티머니', '모범', '답안']"
2023년 7월 19일,"사용 자체는 편하지만, 업데이트가 원스토어로 뜨는게 불편해요, 플레이스토어로도 업데이트 가능하게 해주세요.",3,2023년,사용 자체는 편하지만 업데이트가 원스토어로 뜨는게 불편해요 플레이스토어로도 업데이트 가능하게 해주세요,"['업데이트', '스토어', '불편', '플레이스토어', '업데이트']"
2022년 9월 22일,앱에 신용카드연결해서 사용중입니다 9월 15일부터 편의점에서 앱으로 결제한금액(7천원)보다 많은 금액(만원)이 카드결제계좌에서 실시간으로 출금되었습니다. 카드이용내역에는 사용내역이 없구요. 국민은행전화했더니 어떤 내역인지 확인할수 없다고 네이버로 연락하라고 하네요. 빠른 답변바랍니다.,1,2022년,앱에 신용카드연결해서 사용중입니다 월 일부터 편의점에서 앱으로 결제한금액 천원 보다 많은 금액 만원 이 카드결제계좌에서 실시간으로 출금되었습니다 카드이용내역에는 사용내역이 없구요 국민은행전화했더니 어떤 내역인지 확인할수 없다고 네이버로 연락하라고 하네요 빠른 답변바랍니다,"['신용카드', '연결', '일부', '편의점', '제한', '금액', '천원', '금액', '만원', '카드결제', '계좌', '실시간', '출금', '카드', '국민은행', '전화', '인지', '연락', '답변']"
2023년 8월 10일,앱 최초 실행 시 반응이 매우 느립니다 이외 앱들이 다중 실행 중도 아닌데도 느립니다,2,2023년,앱 최초 실행 시 반응이 매우 느립니다 이외 앱들이 다중 실행 중도 아닌데도 느립니다,"['최초', '실행', '반응', '매우', '이외', '다중', '실행', '중도']"
2023년 4월 6일,앱다운받고 처음에 본인확인을 하라고해서 인증번호까지쓰고 확인을 눌렀는데 다음페이지로 넘어가질 않아서 너무 답답합니다.. 왜그러는 걸까요? 아무 응답도 없습니다 최신 버전이었고 삭제하고 깔고 휴대폰을 껐다 켜도 며칠동안 계속 이럽니다.. 다른 어플들은 다 잘되는데 이것만 안돼요...!ㅠ,2,2023년,앱다운받고 처음에 본인확인을 하라고해서 인증번호까지쓰고 확인을 눌렀는데 다음페이지로 넘어가질 않아서 너무 답답합니다 왜그러는 걸까요 아무 응답도 없습니다 최신 버전이었고 삭제하고 깔고 휴대폰을 껐다 켜도 며칠동안 계속 이럽니다 다른 어플들은 다 잘되는데 이것만 안돼요,"['다운', '처음', '본인', '고해', '인증번호', '다음', '페이지', '응답', '최신', '버전', '휴대폰', '며칠', '동안', '어플']"
2023년 10월 3일,편의점에선 왜 매번 정상카드가 유효기간오류라고떠서 결제가 안될까요 할때마다 짜증납니다,3,2023년,편의점에선 왜 매번 정상카드가 유효기간오류라고떠서 결제가 안될까요 할때마다 짜증납니다,"['편의점', '매번', '정상', '카드', '유효', '기간', '오류', '결제', '마다', '짜증']"
2023년 10월 1일,이번패치이후 신용카드 qr코드로 결제를 해도 포인트 사용후 머니현금충전후 결제가됩니다. 아무리 찾아도그런설정이 없고 신용카드로 결제가안되는데 왜그런걸까요?,1,2023년,이번패치이후 신용카드 QR코드로 결제를 해도 포인트 사용후 머니현금충전후 결제가됩니다 아무리 찾아도그런설정이 없고 신용카드로 결제가안되는데 왜그런걸까요,"['이번', '패치', '신용카드', '코드', '결제', '포인트', '현금', '충전', '결제', '설정', '신용카드', '결제', '가안']"
2023년 8월 14일,삼성페이에 국민비씨카드 등록하고 사용 잘 하고 있어서 네이버페이 삼성페이에도 국민비씨카드 등록하고 사용하려고 했는데 매장에서 결제만 하려면 사용할수 없는 카드라고 앱화면에 자꾸 떠서 삭제하고 다시 등록해도 사용할수 없는카드라고...왜 이런거죠? 국민카드는 잘만 되는데 국민비씨카드는 오류가 생기네요 해결을 해주셔야 할듯....,1,2023년,삼성페이에 국민비씨카드 등록하고 사용 잘 하고 있어서 네이버페이 삼성페이에도 국민비씨카드 등록하고 사용하려고 했는데 매장에서 결제만 하려면 사용할수 없는 카드라고 앱화면에 자꾸 떠서 삭제하고 다시 등록해도 사용할수 없는카드라고 왜 이런거죠 국민카드는 잘만 되는데 국민비씨카드는 오류가 생기네요 해결을 해주셔야 할듯,"['국민', '비씨카드', '등록', '국민', '비씨카드', '등록', '매장', '결제', '려면', '카드', '화면', '등록', '카드', '국민카드', '잘만', '국민', '비씨카드', '오류', '생기', '해결']"
2023년 9월 2일,저는 이제 안 쓸랍니다-- 잘되다가 일주일전부터 인식도 안되고 쓰지마세요 무슨 대책도 없고 답도 없고 짜증나네요 한두번도 아니고,1,2023년,저는 이제 안 쓸랍니다 잘되다가 일주일전부터 인식도 안되고 쓰지마세요 무슨 대책도 없고 답도 없고 짜증나네요 한두번도 아니고,"['일주일', '전부', '인식', '대책', '짜증']"
2023년 6월 14일,카드 불러오기가 안되며 계속 재발급 누르다보면 어쩌다 인식되네요 혹시 업데이트가 있나 확인하러 왔는데. 역시나...다른 분들도... 최신버전인데 동일한 증상이네요. 만든 분들은 사용안하시나봅니다. 빠른 수정 부탁드립니다,1,2023년,카드 불러오기가 안되며 계속 재발급 누르다보면 어쩌다 인식되네요 혹시 업데이트가 있나 확인하러 왔는데 역시나 다른 분들도 최신버전인데 동일한 증상이네요 만든 분들은 사용안하시나봅니다 빠른 수정 부탁드립니다,"['카드', '오기', '재발', '인식', '업데이트', '역시', '최신', '버전', '동일', '증상', '시나', '수정', '부탁', '드립']"
2023년 9월 26일,머 이렇게 현장 삼성페이 연동 결제가 인식이 안되고 느린지 ? 그냥 삼성페이로 결제하면 바로인데? 이렇게 결제가 안되면 어디 쓰겠나? 싶다,1,2023년,머 이렇게 현장 삼성페이 연동 결제가 인식이 안되고 느린지 그냥 삼성페이로 결제하면 바로인데 이렇게 결제가 안되면 어디 쓰겠나 싶다,"['현장', '연동', '결제', '인식', '린지', '제하', '바로', '결제']"
2023년 8월 16일,네이버페이 들어가면 장바구니가 안보입니다 업데이트 되고 이상해 졌네요,3,2023년,네이버페이 들어가면 장바구니가 안보입니다 업데이트 되고 이상해 졌네요,"['장바구니', '안보', '업데이트', '이상']"
2023년 9월 2일,앱 열고 이것저것 메뉴 들어가면 강제로 폰이 꺼져요,1,2023년,앱 열고 이것저것 메뉴 들어가면 강제로 폰이 꺼져요,"['메뉴', '강제']"
2023년 9월 15일,삼상페이&네이버페이가 안되요. 한동안 되었다가 또 안되었다가 장난치는것도 아니고 뭐하는건지 모르겠네요.,1,2023년,삼상페이 네이버페이가 안되요 한동안 되었다가 또 안되었다가 장난치는것도 아니고 뭐하는건지 모르겠네요,"['삼상', '한동', '난치']"
2023년 9월 18일,바로결제 설정을 했는데도 자꾸 잠금해제하라고 뜨네요 이럴꺼면 바로결제기능을 왜 만들어놓은건가요?,1,2023년,바로결제 설정을 했는데도 자꾸 잠금해제하라고 뜨네요 이럴꺼면 바로결제기능을 왜 만들어놓은건가요,"['바로', '결제', '설정', '해제', '바로', '결제']"
2023년 8월 18일,정말 오류가 많은 앱이에요. 결제만 하려하면 큐알이 안뜨거나 삼성페이가 안뜨거나. 비대면이 다세라던데 왜 결제할때마다 강제로 직원분들과 얼굴 마주보고있는 상황을 만들어주시나요.,1,2023년,정말 오류가 많은 앱이에요 결제만 하려하면 큐알이 안뜨거나 삼성페이가 안뜨거나 비대면이 다세라던데 왜 결제할때마다 강제로 직원분들과 얼굴 마주보고있는 상황을 만들어주시나요,"['오류', '결제', '큐알', '거나', '거나', '비대', '세라', '던데', '결제', '마다', '강제', '직원', '얼굴', '마주', '보고', '상황']"
2023년 8월 27일,인식률이 너무 낮음 가게 카페 단말기에 한번에 결제가안된다,3,2023년,인식률이 너무 낮음 가게 카페 단말기에 한번에 결제가안된다,"['인식', '가게', '카페', '단말기', '결제', '가안']"
2023년 9월 26일,요기요 어플로 결제하려고 할 때마다 맨날 오류 메시지가 뜸 그쪽은 네이버페이에 문의하라고 하고 여기는 요기요 측에 문의하라고 함 덕분에 충전된 거 쓰지도 못 하고 있는 중 대체 왜 오류가 뜨는 건지 설명이라도 좀 해주던가,1,2023년,요기요 어플로 결제하려고 할 때마다 맨날 오류 메시지가 뜸 그쪽은 네이버페이에 문의하라고 하고 여기는 요기요 측에 문의하라고 함 덕분에 충전된 거 쓰지도 못 하고 있는 중 대체 왜 오류가 뜨는 건지 설명이라도 좀 해주던가,"['요기', '어플', '제하', '마다', '오류', '메시지', '문의', '여기', '요기', '문의', '덕분', '충전', '대체', '오류', '설명']"
2023년 8월 15일,위젯 카드 구분해서 삼성페이 쓰는거 잘 되다가 어느 순간 구분 안 되는데 왜 개선 안 해요?,1,2023년,위젯 카드 구분해서 삼성페이 쓰는거 잘 되다가 어느 순간 구분 안 되는데 왜 개선 안 해요,"['위젯', '카드', '구분', '순간', '구분', '개선']"
2023년 9월 3일,지금 삼성 업데이트가 있있어서 해보았는데 계속 네이버페이가 작동할 생각을 안하네요 빨리 되게라도 해주세요 너무 불편하네요,1,2023년,지금 삼성 업데이트가 있있어서 해보았는데 계속 네이버페이가 작동할 생각을 안하네요 빨리 되게라도 해주세요 너무 불편하네요,"['삼성', '업데이트', '작동', '생각', '게라', '불편']"
2023년 9월 13일,다 좋은데 사용 방법이 너무 어려워요.. 전에 출금을 했었는데 지금 출금하고 싶은데 어떻게 하는지 모르겠어요. 그때도 어찌저찌 했는데 지금은 어떻게 해도 모르겠어요.. 출금이 돈을 더 세세하고 다른 사람한테 보낼 수 있어서 출금을 하고싶은데 방법을 모르겠어요.. 출금하는 법 좀 알려주세요.. 제발..,3,2023년,다 좋은데 사용 방법이 너무 어려워요 전에 출금을 했었는데 지금 출금하고 싶은데 어떻게 하는지 모르겠어요 그때도 어찌저찌 했는데 지금은 어떻게 해도 모르겠어요 출금이 돈을 더 세세하고 다른 사람한테 보낼 수 있어서 출금을 하고싶은데 방법을 모르겠어요 출금하는 법 좀 알려주세요 제발,"['방법', '출금', '출금', '그때', '어찌', '출금', '사람', '출금', '방법', '출금', '제발']"
2023년 9월 14일,이번업데이트 후 플립5커버에서 큐알코드가 사용불가하여 불편합니다 다시 사용할 수 있도록 바꿔주세요,2,2023년,이번업데이트 후 플립 커버에서 큐알코드가 사용불가하여 불편합니다 다시 사용할 수 있도록 바꿔주세요,"['이번', '업데이트', '플립', '커버', '큐알', '코드', '불가', '불편', '도록']"
2023년 7월 26일,"택시 단말기 결제는 매번 실패, 무인계산기기에서는 결제를 한번에 성공한 적이 없음. 인식률 문제 너무 큼.",1,2023년,택시 단말기 결제는 매번 실패 무인계산기기에서는 결제를 한번에 성공한 적이 없음 인식률 문제 너무 큼,"['택시', '단말기', '결제', '매번', '실패', '무인', '계산기', '결제', '성공', '인식', '문제']"
2023년 7월 22일,결제 오류가 자꾸뜨네요 1200원 짜리 결제하기가 뭐가 이렇게 어려워요?결제 하려하면 오류 뜨면서 안되네요 결제수단에서 삭제하고 다시 해도 이런다구요 대체 뭐가 문제인거죠?,2,2023년,결제 오류가 자꾸뜨네요 원 짜리 결제하기가 뭐가 이렇게 어려워요 결제 하려하면 오류 뜨면서 안되네요 결제수단에서 삭제하고 다시 해도 이런다구요 대체 뭐가 문제인거죠,"['결제', '오류', '결제', '결제', '오류', '결제', '수단', '대체', '문제']"
2023년 7월 8일,폴이라는 앱때문에받게된건데. 잘모르겠어요.. 모든편의점에서 통합적으로 사용할수있어서 편한것같애요..,3,2023년,폴이라는 앱때문에받게된건데 잘모르겠어요 모든편의점에서 통합적으로 사용할수있어서 편한것같애요,"['모든', '편의점', '통합']"
2023년 5월 23일,로그인/조회/환경설정 보안 처리 과정을 은행앱처럼 만드는 게 그리 어렵나? 로그인/앱잠금/바로결제/비밀번호/생체인식/금융정보조회/환경설정 이걸 정리를 못해서 엉망진창으로 해놨네. 그리고 페이앱만 보안 걸면 뭐하나? 네이버앱은 그냥 뚫리는데.,2,2023년,로그인 조회 환경설정 보안 처리 과정을 은행앱처럼 만드는 게 그리 어렵나 로그인 앱잠금 바로결제 비밀번호 생체인식 금융정보조회 환경설정 이걸 정리를 못해서 엉망진창으로 해놨네 그리고 페이앱만 보안 걸면 뭐하나 네이버앱은 그냥 뚫리는데,"['로그인', '조회', '환경설정', '보안', '처리', '과정', '처럼', '로그인', '바로', '결제', '비밀번호', '생체인식', '금융', '정보', '조회', '환경설정', '정리', '엉망', '진창', '보안']"
2023년 6월 11일,제발 부탁인디 인식 좀 잘 되게 해주세요. 삼성페이 인식은 잘 되는데 qr코드 인식은 왜 복불복입니까.,1,2023년,제발 부탁인디 인식 좀 잘 되게 해주세요 삼성페이 인식은 잘 되는데 QR코드 인식은 왜 복불복입니까,"['제발', '부탁', '인식', '인식', '코드', '인식', '복불복']"
2023년 6월 19일,신용카드 체크카드 구분해 사용하는데 지금은 체크카드 사용할 시즌이라 사용을 못 해봤어요. 케이뱅크 네이버 체크카드 사용하는데 케이뱅크 카드는 네이버 페이앱에서 사용을 못하네여.. 콜라보해서 만든 카드면서ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 아쉽습니다..,3,2023년,신용카드 체크카드 구분해 사용하는데 지금은 체크카드 사용할 시즌이라 사용을 못 해봤어요 케이뱅크 네이버 체크카드 사용하는데 케이뱅크 카드는 네이버 페이앱에서 사용을 못하네여 콜라보해서 만든 카드면서 아쉽습니다,"['신용카드', '체크카드', '구분', '체크카드', '시즌', '케이', '체크카드', '케이', '카드', '콜라보', '카드']"
2021년 8월 10일,포인트내역 불편합니다. 사용했으면 당시에 남은 금액이 얼마였는지 확인이 불가합니다. 최종 남은 금액만 확인 가능할뿐이네요. 충전하고 취소하고 이게 금액이 맞는건지 추후에 확인할 방법이 없습니다. 네이버만 믿어야 하나보네요. 그리고 구매적립예정 같은 경우엔 내가 구매한 내역 밑에 표시하는게 깔끔하고 보기 편할것 같아요. 라인만 늘릴뿐이지 불편합니다. 제발 남은 금액표시 좀 해주세요. (상단 말구요) 하나 하나요. 은행앱처럼. 페이가 돈이잖아요.,1,2021년,포인트내역 불편합니다 사용했으면 당시에 남은 금액이 얼마였는지 확인이 불가합니다 최종 남은 금액만 확인 가능할뿐이네요 충전하고 취소하고 이게 금액이 맞는건지 추후에 확인할 방법이 없습니다 네이버만 믿어야 하나보네요 그리고 구매적립예정 같은 경우엔 내가 구매한 내역 밑에 표시하는게 깔끔하고 보기 편할것 같아요 라인만 늘릴뿐이지 불편합니다 제발 남은 금액표시 좀 해주세요 상단 말구요 하나 하나요 은행앱처럼 페이가 돈이잖아요,"['포인트', '불편', '당시', '금액', '얼마', '불가', '최종', '금액', '충전', '취소', '금액', '추후', '방법', '구매', '적립', '예정', '구매', '표시', '라인', '이지', '불편', '제발', '금액표시', '상단', '처럼']"
2023년 8월 1일,간헐적으로 로그인 풀리고 매번 본인인증 요구해서 결제할 때 마다 난감합니다. 재로그인 및 본인인증 해도 하루 이틀 뒤 풀려있고 최근 대략 2주 사이에 자주 발생합니다. 어플은 항상 최신버전 유지하고 있습니다. os는 12입니다. 확인 부탁드립니다.,3,2023년,간헐적으로 로그인 풀리고 매번 본인인증 요구해서 결제할 때 마다 난감합니다 재로그인 및 본인인증 해도 하루 이틀 뒤 풀려있고 최근 대략 주 사이에 자주 발생합니다 어플은 항상 최신버전 유지하고 있습니다 OS는 입니다 확인 부탁드립니다,"['로그인', '매번', '본인인증', '요구', '결제', '마다', '난감', '로그인', '본인인증', '하루', '이틀', '최근', '대략', '사이', '자주', '발생', '어플', '항상', '최신', '버전', '유지', '부탁', '드립']"
2023년 6월 26일,느려 터져서 쓸 수가 없네. 개편된 ui도 사용성 시망이네요.,1,2023년,느려 터져서 쓸 수가 없네 개편된 UI도 사용성 시망이네요,"['수가', '개편', '사용성', '시망']"
2022년 1월 27일,"자산연결 해제됐길래 연결하려니까 뭔 업뎃하래서 네이버페이 업뎃, 네이버업뎃, 인증서까지 업그레이드했는데 네이버인증서 인증해도 로딩만 계속 뜨고 자산연결이 안됩니다. 30초만에 인증이라면서 업뎃하고 계속 시도하고 10분은 쓴것 같고 인증만 몇번을 했는지 모르겠네요. 인증하다 지문 닳겠네요ㅎㅎ 근데도 연결안돼서 걍 포기하고 안쓰렵니다",1,2022년,자산연결 해제됐길래 연결하려니까 뭔 업뎃하래서 네이버페이 업뎃 네이버업뎃 인증서까지 업그레이드했는데 네이버인증서 인증해도 로딩만 계속 뜨고 자산연결이 안됩니다 초만에 인증이라면서 업뎃하고 계속 시도하고 분은 쓴것 같고 인증만 몇번을 했는지 모르겠네요 인증하다 지문 닳겠네요 근데도 연결안돼서 걍 포기하고 안쓰렵니다,"['연결', '해제', '결하', '업뎃', '하래', '업뎃', '업뎃', '인증서', '업그레이드', '인증서', '인증', '로딩', '연결', '인증', '업뎃', '인증', '인증', '지문', '연결', '포기', '안쓰렵니']"
2021년 9월 16일,"업데이트를 했는데 위젯이 사라졌다.. 위젯 좀 제발 좀 작게 좀 만들어줘요 좀 얼마 남았는지 보여주는 게 그렇게 대문짝만하게 들어가야 하는 건 아니짆아요 그리고 네이버 쓰지 않아도 쇼핑이나 적어도 결제 내역, 현장결제 가능한 곳 등 페이와 직결된 정보를 보려면 페이 앱으로 가능하게 됐으면 좋겠음. 네이버 앱은 쓰지도 않는데 자리만 차지하고 있어요",1,2021년,업데이트를 했는데 위젯이 사라졌다 위젯 좀 제발 좀 작게 좀 만들어줘요 좀 얼마 남았는지 보여주는 게 그렇게 대문짝만하게 들어가야 하는 건 아니짆아요 그리고 네이버 쓰지 않아도 쇼핑이나 적어도 결제 내역 현장결제 가능한 곳 등 페이와 직결된 정보를 보려면 페이 앱으로 가능하게 됐으면 좋겠음 네이버 앱은 쓰지도 않는데 자리만 차지하고 있어요,"['업데이트', '위젯', '사라', '위젯', '제발', '얼마', '여주', '문짝', '만하', '짆아', '쇼핑', '이나', '어도', '결제', '현장결제', '직결', '정보', '려면', '자리', '차지']"
2023년 6월 22일,왜 자꾸 카드에러가 나오나요? 뭐 결제하려고 하면 자꾸 에러 나서 사용을 못하고 있어요 ㅠ 카드가 이상한 것도 아니고 삼성페이였을때는 한번도 오류가 난적이 없는데 네이버페이는 카드에러라고 뜨면서 종종 거부당하네요 오류 좀 고쳐주세요,1,2023년,왜 자꾸 카드에러가 나오나요 뭐 결제하려고 하면 자꾸 에러 나서 사용을 못하고 있어요 카드가 이상한 것도 아니고 삼성페이였을때는 한번도 오류가 난적이 없는데 네이버페이는 카드에러라고 뜨면서 종종 거부당하네요 오류 좀 고쳐주세요,"['카드', '에러', '제하', '에러', '카드', '이상', '오류', '난적', '카드', '에러', '종종', '거부', '당하', '오류']"
2023년 6월 20일,원하지않는데 자꾸 포인트로 결제가되고 옵션설정이 불가능한건지 찾을수가 없네요. 포인트차감으로 금액이 바껴서 도대체가 가계부를 쓸수가없어요. 포인트는 내가 원할때써야하는거 아닌가요?,2,2023년,원하지않는데 자꾸 포인트로 결제가되고 옵션설정이 불가능한건지 찾을수가 없네요 포인트차감으로 금액이 바껴서 도대체가 가계부를 쓸수가없어요 포인트는 내가 원할때써야하는거 아닌가요,"['포인트', '결제', '옵션', '설정', '불가능', '수가', '포인트', '차감', '금액', '가계부', '수가', '포인트']"
2023년 5월 23일,결제오류신고하면 요구 사항 디게많음 결제중에 오류 캡쳐는 또 어찌해야함? 신고때마다 새로운 퀘스트를 줌 그오류 때문에 고객이 편의점 결제를 몇번을 해야 하는건가요? 그냥 안쓰고 말지,1,2023년,결제오류신고하면 요구 사항 디게많음 결제중에 오류 캡쳐는 또 어찌해야함 신고때마다 새로운 퀘스트를 줌 그오류 때문에 고객이 편의점 결제를 몇번을 해야 하는건가요 그냥 안쓰고 말지,"['결제오류', '신고', '요구', '사항', '제중', '오류', '캡쳐', '어찌', '신고', '마다', '퀘스트', '오류', '고객', '편의점', '결제']"
2023년 4월 30일,"기사에는 오류 해결이라고 뜨는데 안되는거 맞죠? 오늘 앱 업데이트하고 1시 즈음에 사용하려고 하니까 안되서 실물카드 사용했어요 ㅠ 삼성페이 실행하면 자동으로 네이버페이 연동되게 설정했는데, 이건 뭐 삼성페이로 쓰고 싶어도 계속 네이버페이 연동시켜 놓으니까 실물 카드 없었으면 결제도 못할뻔",1,2023년,기사에는 오류 해결이라고 뜨는데 안되는거 맞죠 오늘 앱 업데이트하고 시 즈음에 사용하려고 하니까 안되서 실물카드 사용했어요 삼성페이 실행하면 자동으로 네이버페이 연동되게 설정했는데 이건 뭐 삼성페이로 쓰고 싶어도 계속 네이버페이 연동시켜 놓으니까 실물 카드 없었으면 결제도 못할뻔,"['기사', '오류', '해결', '오늘', '업데이트', '즈음', '실물', '카드', '실행', '자동', '연동', '설정', '이건', '어도', '연동', '실물', '카드', '결제']"
2023년 6월 18일,결제하는데 왜이렇게 결제가 안될까요?? 10번중 8번은 재발급 5번 눌러서 결제가 될까 말까함.. 너무 불편합니다,1,2023년,결제하는데 왜이렇게 결제가 안될까요 번중 번은 재발급 번 눌러서 결제가 될까 말까함 너무 불편합니다,"['제하', '결제', '번은', '재발', '결제', '불편']"
2023년 8월 4일,아 ... 진짜 너무 안되요. 포인트 몇 원 받아보겠자고 쓸려 하는데 쓸때마다 계속 안되서 넘 부끄러워요.,1,2023년,아 진짜 너무 안되요 포인트 몇 원 받아보겠자고 쓸려 하는데 쓸때마다 계속 안되서 넘 부끄러워요,"['포인트', '아보', '자고', '마다']"
2022년 6월 7일,'왜 존재하는지 모르겠는 어플'입니다. 오직 네이버페이기능만필요해서 설치했더니 다른 앱에서 결제시 네이버페이를 쓸려고 하면 웹사이트를 이용하던가 무조건 네이버어플을 필요로합니다. 심지어 네이버페이에서 일부기능들도 네이버어플을 요구합니다. 이럴꺼면 왜 따로 만든건지 이해가 안가는군요,1,2022년,왜 존재하는지 모르겠는 어플 입니다 오직 네이버페이기능만필요해서 설치했더니 다른 앱에서 결제시 네이버페이를 쓸려고 하면 웹사이트를 이용하던가 무조건 네이버어플을 필요로합니다 심지어 네이버페이에서 일부기능들도 네이버어플을 요구합니다 이럴꺼면 왜 따로 만든건지 이해가 안가는군요,"['존재', '어플', '오직', '만필', '설치', '결제', '웹사이트', '무조건', '어플', '필요', '심지어', '일부', '어플', '구합']"
