날짜,리뷰,별점,month,리뷰1,리뷰2
2023년 9월 13일,다 좋은데 사용 방법이 너무 어려워요.. 전에 출금을 했었는데 지금 출금하고 싶은데 어떻게 하는지 모르겠어요. 그때도 어찌저찌 했는데 지금은 어떻게 해도 모르겠어요.. 출금이 돈을 더 세세하고 다른 사람한테 보낼 수 있어서 출금을 하고싶은데 방법을 모르겠어요.. 출금하는 법 좀 알려주세요.. 제발..,3,2023년,다 좋은데 사용 방법이 너무 어려워요 전에 출금을 했었는데 지금 출금하고 싶은데 어떻게 하는지 모르겠어요 그때도 어찌저찌 했는데 지금은 어떻게 해도 모르겠어요 출금이 돈을 더 세세하고 다른 사람한테 보낼 수 있어서 출금을 하고싶은데 방법을 모르겠어요 출금하는 법 좀 알려주세요 제발,"['방법', '출금', '출금', '그때', '어찌', '출금', '사람', '출금', '방법', '출금', '제발']"
2023년 9월 14일,이번업데이트 후 플립5커버에서 큐알코드가 사용불가하여 불편합니다 다시 사용할 수 있도록 바꿔주세요,2,2023년,이번업데이트 후 플립 커버에서 큐알코드가 사용불가하여 불편합니다 다시 사용할 수 있도록 바꿔주세요,"['이번', '업데이트', '플립', '커버', '큐알', '코드', '불가', '불편', '도록']"
2023년 7월 26일,"택시 단말기 결제는 매번 실패, 무인계산기기에서는 결제를 한번에 성공한 적이 없음. 인식률 문제 너무 큼.",1,2023년,택시 단말기 결제는 매번 실패 무인계산기기에서는 결제를 한번에 성공한 적이 없음 인식률 문제 너무 큼,"['택시', '단말기', '결제', '매번', '실패', '무인', '계산기', '결제', '성공', '인식', '문제']"
2023년 7월 13일,안쓰는 메뉴들 접기/숨기기 선택가능하게. 첫화면에 항목 너무 많아서 번잡,4,2023년,안쓰는 메뉴들 접기 숨기기 선택가능하게 첫화면에 항목 너무 많아서 번잡,"['메뉴', '접기', '숨기', '선택', '화면', '항목', '번잡']"
2023년 6월 16일,위젯 배경 투명도를 설정할 수 있으면 좋겠습니다. 검은색이라 배경화면과 어울리지 않네요.,5,2023년,위젯 배경 투명도를 설정할 수 있으면 좋겠습니다 검은색이라 배경화면과 어울리지 않네요,"['위젯', '배경', '투명', '설정', '검은색', '배경화면', '어울', '리지']"
2023년 7월 22일,결제 오류가 자꾸뜨네요 1200원 짜리 결제하기가 뭐가 이렇게 어려워요?결제 하려하면 오류 뜨면서 안되네요 결제수단에서 삭제하고 다시 해도 이런다구요 대체 뭐가 문제인거죠?,2,2023년,결제 오류가 자꾸뜨네요 원 짜리 결제하기가 뭐가 이렇게 어려워요 결제 하려하면 오류 뜨면서 안되네요 결제수단에서 삭제하고 다시 해도 이런다구요 대체 뭐가 문제인거죠,"['결제', '오류', '결제', '결제', '오류', '결제', '수단', '대체', '문제']"
2023년 7월 28일,네이버페이의 다양한 시도와 사용자 입장의 노력들이 소소한곳에서도 느껴져서 좋습니다. 응원해요♡,5,2023년,네이버페이의 다양한 시도와 사용자 입장의 노력들이 소소한곳에서도 느껴져서 좋습니다 응원해요,"['다양', '사용자', '입장', '노력', '소한', '서도', '응원']"
2023년 7월 5일,"이번에 삼성페이 연동으로 끼니를 밖에서 해결하는 학생으로서 매우 편리해졌습니다 다 좋은데 네이버페이포인트, 네이버페이머니도 삼성페이로 쓸 수 있게 해주시면 안될까요ㅠ",5,2023년,이번에 삼성페이 연동으로 끼니를 밖에서 해결하는 학생으로서 매우 편리해졌습니다 다 좋은데 네이버페이포인트 네이버페이머니도 삼성페이로 쓸 수 있게 해주시면 안될까요,"['이번', '연동', '끼니', '결하', '생으로', '매우', '편리', '포인트', '해주시']"
2023년 7월 26일,"삼성페이로하면 바로 결제되는데, 네이버페이삼성페이로하면 로딩되고 결제하기까지 너무 오래걸려요.",4,2023년,삼성페이로하면 바로 결제되는데 네이버페이삼성페이로하면 로딩되고 결제하기까지 너무 오래걸려요,"['바로', '결제', '로딩', '결제', '오래']"
2023년 7월 8일,폴이라는 앱때문에받게된건데. 잘모르겠어요.. 모든편의점에서 통합적으로 사용할수있어서 편한것같애요..,3,2023년,폴이라는 앱때문에받게된건데 잘모르겠어요 모든편의점에서 통합적으로 사용할수있어서 편한것같애요,"['모든', '편의점', '통합']"
2023년 5월 23일,로그인/조회/환경설정 보안 처리 과정을 은행앱처럼 만드는 게 그리 어렵나? 로그인/앱잠금/바로결제/비밀번호/생체인식/금융정보조회/환경설정 이걸 정리를 못해서 엉망진창으로 해놨네. 그리고 페이앱만 보안 걸면 뭐하나? 네이버앱은 그냥 뚫리는데.,2,2023년,로그인 조회 환경설정 보안 처리 과정을 은행앱처럼 만드는 게 그리 어렵나 로그인 앱잠금 바로결제 비밀번호 생체인식 금융정보조회 환경설정 이걸 정리를 못해서 엉망진창으로 해놨네 그리고 페이앱만 보안 걸면 뭐하나 네이버앱은 그냥 뚫리는데,"['로그인', '조회', '환경설정', '보안', '처리', '과정', '처럼', '로그인', '바로', '결제', '비밀번호', '생체인식', '금융', '정보', '조회', '환경설정', '정리', '엉망', '진창', '보안']"
2023년 6월 11일,제발 부탁인디 인식 좀 잘 되게 해주세요. 삼성페이 인식은 잘 되는데 qr코드 인식은 왜 복불복입니까.,1,2023년,제발 부탁인디 인식 좀 잘 되게 해주세요 삼성페이 인식은 잘 되는데 QR코드 인식은 왜 복불복입니까,"['제발', '부탁', '인식', '인식', '코드', '인식', '복불복']"
2023년 6월 19일,신용카드 체크카드 구분해 사용하는데 지금은 체크카드 사용할 시즌이라 사용을 못 해봤어요. 케이뱅크 네이버 체크카드 사용하는데 케이뱅크 카드는 네이버 페이앱에서 사용을 못하네여.. 콜라보해서 만든 카드면서ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 아쉽습니다..,3,2023년,신용카드 체크카드 구분해 사용하는데 지금은 체크카드 사용할 시즌이라 사용을 못 해봤어요 케이뱅크 네이버 체크카드 사용하는데 케이뱅크 카드는 네이버 페이앱에서 사용을 못하네여 콜라보해서 만든 카드면서 아쉽습니다,"['신용카드', '체크카드', '구분', '체크카드', '시즌', '케이', '체크카드', '케이', '카드', '콜라보', '카드']"
2021년 8월 10일,포인트내역 불편합니다. 사용했으면 당시에 남은 금액이 얼마였는지 확인이 불가합니다. 최종 남은 금액만 확인 가능할뿐이네요. 충전하고 취소하고 이게 금액이 맞는건지 추후에 확인할 방법이 없습니다. 네이버만 믿어야 하나보네요. 그리고 구매적립예정 같은 경우엔 내가 구매한 내역 밑에 표시하는게 깔끔하고 보기 편할것 같아요. 라인만 늘릴뿐이지 불편합니다. 제발 남은 금액표시 좀 해주세요. (상단 말구요) 하나 하나요. 은행앱처럼. 페이가 돈이잖아요.,1,2021년,포인트내역 불편합니다 사용했으면 당시에 남은 금액이 얼마였는지 확인이 불가합니다 최종 남은 금액만 확인 가능할뿐이네요 충전하고 취소하고 이게 금액이 맞는건지 추후에 확인할 방법이 없습니다 네이버만 믿어야 하나보네요 그리고 구매적립예정 같은 경우엔 내가 구매한 내역 밑에 표시하는게 깔끔하고 보기 편할것 같아요 라인만 늘릴뿐이지 불편합니다 제발 남은 금액표시 좀 해주세요 상단 말구요 하나 하나요 은행앱처럼 페이가 돈이잖아요,"['포인트', '불편', '당시', '금액', '얼마', '불가', '최종', '금액', '충전', '취소', '금액', '추후', '방법', '구매', '적립', '예정', '구매', '표시', '라인', '이지', '불편', '제발', '금액표시', '상단', '처럼']"
2023년 7월 27일,잘쓰고있었는데 삼성페이 결제창이 겁나늦게뜸.... 인식률도마찬가지고...같은얘기하시는분많은데 해결부탁요,4,2023년,잘쓰고있었는데 삼성페이 결제창이 겁나늦게뜸 인식률도마찬가지고 같은얘기하시는분많은데 해결부탁요,"['제창', '인식', '마찬가지', '얘기', '해결', '부탁']"
2023년 8월 1일,간헐적으로 로그인 풀리고 매번 본인인증 요구해서 결제할 때 마다 난감합니다. 재로그인 및 본인인증 해도 하루 이틀 뒤 풀려있고 최근 대략 2주 사이에 자주 발생합니다. 어플은 항상 최신버전 유지하고 있습니다. os는 12입니다. 확인 부탁드립니다.,3,2023년,간헐적으로 로그인 풀리고 매번 본인인증 요구해서 결제할 때 마다 난감합니다 재로그인 및 본인인증 해도 하루 이틀 뒤 풀려있고 최근 대략 주 사이에 자주 발생합니다 어플은 항상 최신버전 유지하고 있습니다 OS는 입니다 확인 부탁드립니다,"['로그인', '매번', '본인인증', '요구', '결제', '마다', '난감', '로그인', '본인인증', '하루', '이틀', '최근', '대략', '사이', '자주', '발생', '어플', '항상', '최신', '버전', '유지', '부탁', '드립']"
2023년 6월 26일,느려 터져서 쓸 수가 없네. 개편된 ui도 사용성 시망이네요.,1,2023년,느려 터져서 쓸 수가 없네 개편된 UI도 사용성 시망이네요,"['수가', '개편', '사용성', '시망']"
2023년 7월 31일,업데이트하고 실행속도가 오락가락함 또 업데이트하니 고쳐짐 굿 이제 nfc 지원하면 나름 완벽해질득,5,2023년,업데이트하고 실행속도가 오락가락함 또 업데이트하니 고쳐짐 굿 이제 NFC 지원하면 나름 완벽해질득,"['업데이트', '실행', '속도', '오락가락', '업데이트', '지원', '나름', '완벽', '질득']"
2023년 5월 16일,"자산 페이지에서 은행, 지출, 카드 등의 목록 순서를 마음대로 배치할 수 있었으면 좋겠어요! 잘 쓰고 있습니다!",4,2023년,자산 페이지에서 은행 지출 카드 등의 목록 순서를 마음대로 배치할 수 있었으면 좋겠어요 잘 쓰고 있습니다,"['페이지', '지출', '카드', '목록', '순서', '마음대로', '배치']"
2022년 1월 27일,"자산연결 해제됐길래 연결하려니까 뭔 업뎃하래서 네이버페이 업뎃, 네이버업뎃, 인증서까지 업그레이드했는데 네이버인증서 인증해도 로딩만 계속 뜨고 자산연결이 안됩니다. 30초만에 인증이라면서 업뎃하고 계속 시도하고 10분은 쓴것 같고 인증만 몇번을 했는지 모르겠네요. 인증하다 지문 닳겠네요ㅎㅎ 근데도 연결안돼서 걍 포기하고 안쓰렵니다",1,2022년,자산연결 해제됐길래 연결하려니까 뭔 업뎃하래서 네이버페이 업뎃 네이버업뎃 인증서까지 업그레이드했는데 네이버인증서 인증해도 로딩만 계속 뜨고 자산연결이 안됩니다 초만에 인증이라면서 업뎃하고 계속 시도하고 분은 쓴것 같고 인증만 몇번을 했는지 모르겠네요 인증하다 지문 닳겠네요 근데도 연결안돼서 걍 포기하고 안쓰렵니다,"['연결', '해제', '결하', '업뎃', '하래', '업뎃', '업뎃', '인증서', '업그레이드', '인증서', '인증', '로딩', '연결', '인증', '업뎃', '인증', '인증', '지문', '연결', '포기', '안쓰렵니']"
2021년 9월 16일,"업데이트를 했는데 위젯이 사라졌다.. 위젯 좀 제발 좀 작게 좀 만들어줘요 좀 얼마 남았는지 보여주는 게 그렇게 대문짝만하게 들어가야 하는 건 아니짆아요 그리고 네이버 쓰지 않아도 쇼핑이나 적어도 결제 내역, 현장결제 가능한 곳 등 페이와 직결된 정보를 보려면 페이 앱으로 가능하게 됐으면 좋겠음. 네이버 앱은 쓰지도 않는데 자리만 차지하고 있어요",1,2021년,업데이트를 했는데 위젯이 사라졌다 위젯 좀 제발 좀 작게 좀 만들어줘요 좀 얼마 남았는지 보여주는 게 그렇게 대문짝만하게 들어가야 하는 건 아니짆아요 그리고 네이버 쓰지 않아도 쇼핑이나 적어도 결제 내역 현장결제 가능한 곳 등 페이와 직결된 정보를 보려면 페이 앱으로 가능하게 됐으면 좋겠음 네이버 앱은 쓰지도 않는데 자리만 차지하고 있어요,"['업데이트', '위젯', '사라', '위젯', '제발', '얼마', '여주', '문짝', '만하', '짆아', '쇼핑', '이나', '어도', '결제', '현장결제', '직결', '정보', '려면', '자리', '차지']"
2023년 6월 22일,왜 자꾸 카드에러가 나오나요? 뭐 결제하려고 하면 자꾸 에러 나서 사용을 못하고 있어요 ㅠ 카드가 이상한 것도 아니고 삼성페이였을때는 한번도 오류가 난적이 없는데 네이버페이는 카드에러라고 뜨면서 종종 거부당하네요 오류 좀 고쳐주세요,1,2023년,왜 자꾸 카드에러가 나오나요 뭐 결제하려고 하면 자꾸 에러 나서 사용을 못하고 있어요 카드가 이상한 것도 아니고 삼성페이였을때는 한번도 오류가 난적이 없는데 네이버페이는 카드에러라고 뜨면서 종종 거부당하네요 오류 좀 고쳐주세요,"['카드', '에러', '제하', '에러', '카드', '이상', '오류', '난적', '카드', '에러', '종종', '거부', '당하', '오류']"
2023년 6월 20일,원하지않는데 자꾸 포인트로 결제가되고 옵션설정이 불가능한건지 찾을수가 없네요. 포인트차감으로 금액이 바껴서 도대체가 가계부를 쓸수가없어요. 포인트는 내가 원할때써야하는거 아닌가요?,2,2023년,원하지않는데 자꾸 포인트로 결제가되고 옵션설정이 불가능한건지 찾을수가 없네요 포인트차감으로 금액이 바껴서 도대체가 가계부를 쓸수가없어요 포인트는 내가 원할때써야하는거 아닌가요,"['포인트', '결제', '옵션', '설정', '불가능', '수가', '포인트', '차감', '금액', '가계부', '수가', '포인트']"
2023년 9월 7일,네이버페이에 돈이 가득했으면 좋겠다!! 열심히 일해야지!!,5,2023년,네이버페이에 돈이 가득했으면 좋겠다 열심히 일해야지,"['가득', '열심', '일해']"
2023년 5월 23일,결제오류신고하면 요구 사항 디게많음 결제중에 오류 캡쳐는 또 어찌해야함? 신고때마다 새로운 퀘스트를 줌 그오류 때문에 고객이 편의점 결제를 몇번을 해야 하는건가요? 그냥 안쓰고 말지,1,2023년,결제오류신고하면 요구 사항 디게많음 결제중에 오류 캡쳐는 또 어찌해야함 신고때마다 새로운 퀘스트를 줌 그오류 때문에 고객이 편의점 결제를 몇번을 해야 하는건가요 그냥 안쓰고 말지,"['결제오류', '신고', '요구', '사항', '제중', '오류', '캡쳐', '어찌', '신고', '마다', '퀘스트', '오류', '고객', '편의점', '결제']"
2023년 10월 24일,카드 별칭이 안보여서 헷갈려서 너무 사용하기힘들어요.,5,2023년,카드 별칭이 안보여서 헷갈려서 너무 사용하기힘들어요,"['카드', '별칭', '안보', '여서']"
2023년 4월 30일,"기사에는 오류 해결이라고 뜨는데 안되는거 맞죠? 오늘 앱 업데이트하고 1시 즈음에 사용하려고 하니까 안되서 실물카드 사용했어요 ㅠ 삼성페이 실행하면 자동으로 네이버페이 연동되게 설정했는데, 이건 뭐 삼성페이로 쓰고 싶어도 계속 네이버페이 연동시켜 놓으니까 실물 카드 없었으면 결제도 못할뻔",1,2023년,기사에는 오류 해결이라고 뜨는데 안되는거 맞죠 오늘 앱 업데이트하고 시 즈음에 사용하려고 하니까 안되서 실물카드 사용했어요 삼성페이 실행하면 자동으로 네이버페이 연동되게 설정했는데 이건 뭐 삼성페이로 쓰고 싶어도 계속 네이버페이 연동시켜 놓으니까 실물 카드 없었으면 결제도 못할뻔,"['기사', '오류', '해결', '오늘', '업데이트', '즈음', '실물', '카드', '실행', '자동', '연동', '설정', '이건', '어도', '연동', '실물', '카드', '결제']"
2023년 6월 18일,결제하는데 왜이렇게 결제가 안될까요?? 10번중 8번은 재발급 5번 눌러서 결제가 될까 말까함.. 너무 불편합니다,1,2023년,결제하는데 왜이렇게 결제가 안될까요 번중 번은 재발급 번 눌러서 결제가 될까 말까함 너무 불편합니다,"['제하', '결제', '번은', '재발', '결제', '불편']"
2023년 5월 18일,네이버 페이 오늘 체크가 됬다 별다른점 그리고 매니아로의 길이 그리순탄하지 만은 안타 조은 조건과 업데이트로의 변화는 있는 것이라 지만 이제 첮샆이 그위용과 환경에서 준 경험들을 나의 인생의 중심 그 견인 차역활의 큰 도움이 되리라 그러나 늘 그현장에서의 체크는 좀더 시간이 필요할것 같다 차차 자신 더새로움 그앞엔 신용과 용기가 필요한 점 좀더 면밀함과 조직적이고 현실적 자아가 필요 한건 신독과 수고한 자신의 선각자 그리고 수행이 필요로 함 이는 잊을수 없는 자신의 과제 계속된 고행,5,2023년,네이버 페이 오늘 체크가 됬다 별다른점 그리고 매니아로의 길이 그리순탄하지 만은 안타 조은 조건과 업데이트로의 변화는 있는 것이라 지만 이제 첮샆이 그위용과 환경에서 준 경험들을 나의 인생의 중심 그 견인 차역활의 큰 도움이 되리라 그러나 늘 그현장에서의 체크는 좀더 시간이 필요할것 같다 차차 자신 더새로움 그앞엔 신용과 용기가 필요한 점 좀더 면밀함과 조직적이고 현실적 자아가 필요 한건 신독과 수고한 자신의 선각자 그리고 수행이 필요로 함 이는 잊을수 없는 자신의 과제 계속된 고행,"['오늘', '체크', '매니아', '길이', '리순', '탄하', '안타', '조건', '업데이트', '변화', '첮샆', '위용', '환경', '경험', '인생', '중심', '견인', '역활', '도움', '리라', '현장', '체크', '좀더', '시간', '필요', '차차', '자신', '더새', '로움', '신용', '용기', '필요', '좀더', '면밀', '조직', '현실', '자아', '필요', '신독', '수고', '자신', '선각자', '수행', '필요', '자신', '과제', '고행']"
2023년 8월 4일,아 ... 진짜 너무 안되요. 포인트 몇 원 받아보겠자고 쓸려 하는데 쓸때마다 계속 안되서 넘 부끄러워요.,1,2023년,아 진짜 너무 안되요 포인트 몇 원 받아보겠자고 쓸려 하는데 쓸때마다 계속 안되서 넘 부끄러워요,"['포인트', '아보', '자고', '마다']"
2023년 5월 13일,폰에서는 잘 되는데 갤럭시워치4에서는 카드결제 바코드 안뜨고 계속 로딩만함..,4,2023년,폰에서는 잘 되는데 갤럭시워치 에서는 카드결제 바코드 안뜨고 계속 로딩만함,"['갤럭시', '카드결제', '바코드', '로딩']"
2022년 6월 7일,'왜 존재하는지 모르겠는 어플'입니다. 오직 네이버페이기능만필요해서 설치했더니 다른 앱에서 결제시 네이버페이를 쓸려고 하면 웹사이트를 이용하던가 무조건 네이버어플을 필요로합니다. 심지어 네이버페이에서 일부기능들도 네이버어플을 요구합니다. 이럴꺼면 왜 따로 만든건지 이해가 안가는군요,1,2022년,왜 존재하는지 모르겠는 어플 입니다 오직 네이버페이기능만필요해서 설치했더니 다른 앱에서 결제시 네이버페이를 쓸려고 하면 웹사이트를 이용하던가 무조건 네이버어플을 필요로합니다 심지어 네이버페이에서 일부기능들도 네이버어플을 요구합니다 이럴꺼면 왜 따로 만든건지 이해가 안가는군요,"['존재', '어플', '오직', '만필', '설치', '결제', '웹사이트', '무조건', '어플', '필요', '심지어', '일부', '어플', '구합']"
2023년 6월 23일,참으로 어처구니가 없네요 실력도 없는 개발자 라면 노력이라도 하세요 자 개발자분 지금까지 제가 사용하면서 찾은 내용입니다. 네이버 앱에서 현장 결제에서 삼성페이로 들어가서 결제하면 결제됩니다. 하지만 앱 다운로드해서 결제하면 앱에서 오류 나오면서 강제종료됩니다 그럼 충돌되는 거 아니죠. 그럼 페이 앱에서 뭔가 오류가 있다는 거죠 그래서 제 핸드폰 원격으로 접속할 수 있게 할 테니 개발자분 전화하라고 했는데도 전화도 없고 어떻게 할 건지 얘기도 없고 최소한 이런 앱을 만들어서 시장에 출시한다면 오류시 어떻게 대처할 건지 생각은 하고 출시를 해야죠 당연히 사람이 하는 일인데 오류 나올 수 있죠 그럼 최소한 어떻게 대처를 할 건지 생각은 하고 출시를 해야죠 그냥 오류 나면 무시하면 되나요 개나 소나 페이 만든다고 그냥 막 만들고 출시하지 마세요,1,2023년,참으로 어처구니가 없네요 실력도 없는 개발자 라면 노력이라도 하세요 자 개발자분 지금까지 제가 사용하면서 찾은 내용입니다 네이버 앱에서 현장 결제에서 삼성페이로 들어가서 결제하면 결제됩니다 하지만 앱 다운로드해서 결제하면 앱에서 오류 나오면서 강제종료됩니다 그럼 충돌되는 거 아니죠 그럼 페이 앱에서 뭔가 오류가 있다는 거죠 그래서 제 핸드폰 원격으로 접속할 수 있게 할 테니 개발자분 전화하라고 했는데도 전화도 없고 어떻게 할 건지 얘기도 없고 최소한 이런 앱을 만들어서 시장에 출시한다면 오류시 어떻게 대처할 건지 생각은 하고 출시를 해야죠 당연히 사람이 하는 일인데 오류 나올 수 있죠 그럼 최소한 어떻게 대처를 할 건지 생각은 하고 출시를 해야죠 그냥 오류 나면 무시하면 되나요 개나 소나 페이 만든다고 그냥 막 만들고 출시하지 마세요,"['참으로', '어처구니', '실력', '개발자', '노력', '개발자', '내용', '현장', '결제', '제하', '결제', '다운로드', '제하', '오류', '강제', '종료', '충돌', '뭔가', '오류', '래서', '핸드폰', '원격', '접속', '개발자', '전화', '전화', '얘기', '최소한', '시장', '출시', '오류', '대처', '생각', '출시', '사람', '일인', '오류', '최소한', '대처', '생각', '출시', '오류', '무시', '소나', '출시']"
2023년 10월 24일,삼성페이 결제시 MST 방식의 결제는 지원이 잘되는것 같은데 NFC방식이 잘 안됩니다 이때문에 몇몇 댄말기에서는 결제시 오류가 3~4번 나는 경우도 있고 심할때는 네이버 삼성페이결제가 안됩니다.,3,2023년,삼성페이 결제시 MST 방식의 결제는 지원이 잘되는것 같은데 NFC방식이 잘 안됩니다 이때문에 몇몇 댄말기에서는 결제시 오류가 번 나는 경우도 있고 심할때는 네이버 삼성페이결제가 안됩니다,"['결제', '방식', '결제', '지원이', '방식', '몇몇', '말기', '결제', '오류', '결제']"
2023년 9월 19일,플립5커버 화면에서 QR코드가 갑자기 안보이는데 ㅠㅠ 업데이트 되면 해결될까요??,5,2023년,플립 커버 화면에서 QR코드가 갑자기 안보이는데 업데이트 되면 해결될까요,"['플립', '커버', '화면', '코드', '안보', '업데이트', '해결']"
2022년 12월 28일,"어플에서 주문하기를 쓰려는데 위치정보 없음이라고 계속 뜹니다. GPS, LTE, WiFi 등과 위치접근설정을 바꿔도 변하지 않았어요. 해결방법은 네이버 지도를 깔아 사용할때 뜨는 광고성 홍보가 포함된 선택항목에 동의히는 것이었습니다.",4,2022년,어플에서 주문하기를 쓰려는데 위치정보 없음이라고 계속 뜹니다 GPS LTE WIFI 등과 위치접근설정을 바꿔도 변하지 않았어요 해결방법은 네이버 지도를 깔아 사용할때 뜨는 광고성 홍보가 포함된 선택항목에 동의히는 것이었습니다,"['어플', '주문', '위치', '정보', '위치', '접근', '설정', '해결', '방법', '광고', '홍보', '포함', '선택', '항목', '동의']"
2023년 7월 13일,내이버파이낸셜 본인 휴대전화 ARS인증시 인증번호가 안뜹니다 전화걸기 시도중 통화연결도 연결이 안됨,1,2023년,내이버파이낸셜 본인 휴대전화 ARS인증시 인증번호가 안뜹니다 전화걸기 시도중 통화연결도 연결이 안됨,"['내이', '버파', '낸셜', '본인', '휴대전화', '인증', '인증번호', '전화', '통화', '연결', '연결']"
2023년 3월 30일,삼페 연동으로 오프라인에서 잘 쓰고 있어요. 개선점은 등록한 카드의 순서 변경이 가능하도록 해주세요. 그리고 1×1 위젯 세로로 너무 길어요. 디자인을 왜 이렇게 했는지 모르겠어요. 세로 길이 줄여서 원형이나 사각형 모양으로 바꿔주세요.,4,2023년,삼페 연동으로 오프라인에서 잘 쓰고 있어요 개선점은 등록한 카드의 순서 변경이 가능하도록 해주세요 그리고 위젯 세로로 너무 길어요 디자인을 왜 이렇게 했는지 모르겠어요 세로 길이 줄여서 원형이나 사각형 모양으로 바꿔주세요,"['삼페', '연동', '오프라인', '개선', '등록', '카드', '순서', '변경', '도록', '위젯', '세로', '디자인', '세로', '길이', '여서', '원형', '이나', '사각형', '양으로']"
2023년 1월 29일,"송금이 안되면 송금이 안되는 이유라도 띄어주시던가, 1000원 이상은 송금된다 해놓고 왜 이유도 없이 송금이 안되는건지.. 저번부터 버그인지 뭔지 모르겟네요. 요기요에서 쓸려고 계좌 연결할려고 했더니 폰 키보드가 안 떠서 주소 입력을 막질않나 이번엔 송금을 막네 ... 왜 내가 하고싶다는데 막는건지 모르겟네요 이유라도 팝업창으로 딱 뜨면 몰라",1,2023년,송금이 안되면 송금이 안되는 이유라도 띄어주시던가 원 이상은 송금된다 해놓고 왜 이유도 없이 송금이 안되는건지 저번부터 버그인지 뭔지 모르겟네요 요기요에서 쓸려고 계좌 연결할려고 했더니 폰 키보드가 안 떠서 주소 입력을 막질않나 이번엔 송금을 막네 왜 내가 하고싶다는데 막는건지 모르겟네요 이유라도 팝업창으로 딱 뜨면 몰라,"['송금', '송금', '이상은', '송금', '송금', '저번', '부터', '버그', '인지', '기요', '계좌', '연결', '보드', '주소', '입력', '이번', '송금', '팝업창']"
2023년 6월 27일,쓰다가 매장에서 당황스럽게 다시 정보넣고 인증받으라고..계속썼는데 매번이럴꺼같아 지웠습니다,1,2023년,쓰다가 매장에서 당황스럽게 다시 정보넣고 인증받으라고 계속썼는데 매번이럴꺼같아 지웠습니다,"['매장', '당황', '정보', '인증', '매번', '럴꺼같']"
2023년 8월 31일,앱이 불안정하고 강제종료됩니다.,1,2023년,앱이 불안정하고 강제종료됩니다,"['안정', '강제', '종료']"
2023년 7월 26일,속도와 인식 최악입니다 오늘만 3번 거절 당했어요.. 다시 삼성페이앱으로 할려구요,1,2023년,속도와 인식 최악입니다 오늘만 번 거절 당했어요 다시 삼성페이앱으로 할려구요,"['속도', '인식', '최악', '오늘', '거절']"
2023년 9월 8일,씨유 할인 때문에 네페 쓰는게 큰데 아이콘 바뀌자마자 현장결제 오류나서 못했어요. 잘쓰고 있었는데 뭘 건드신거죠?,1,2023년,씨유 할인 때문에 네페 쓰는게 큰데 아이콘 바뀌자마자 현장결제 오류나서 못했어요 잘쓰고 있었는데 뭘 건드신거죠,"['씨유', '할인', '네페', '아이콘', '자마자', '현장결제', '오류']"
2022년 9월 25일,+ 버전 1.12.1 입니다 며칠 전부터 포인트 뽑기를 누르면 뽑기는 안 된채 첫화면으로 돌아갑니다. 웹에서 뽑으려고 해도 네이버페이 첫화면으로 연결돼요. 설정에서 지원되는 링크 기본 열기를 해제했는데도!,1,2022년,버전 입니다 며칠 전부터 포인트 뽑기를 누르면 뽑기는 안 된채 첫화면으로 돌아갑니다 웹에서 뽑으려고 해도 네이버페이 첫화면으로 연결돼요 설정에서 지원되는 링크 기본 열기를 해제했는데도,"['버전', '며칠', '전부', '포인트', '뽑기', '뽑기', '화면', '화면', '연결', '설정', '지원', '링크', '기본', '열기', '해제']"
2023년 5월 16일,다른카드로 바꿀려고 선택하면 무한로딩 걸리네요. 진짜 안타깝습니다.,1,2023년,다른카드로 바꿀려고 선택하면 무한로딩 걸리네요 진짜 안타깝습니다,"['카드', '선택', '무한', '로딩', '안타', '깝습니']"
2023년 9월 18일,네이버페이 어플에서 송금알림이 전혀 오지 않습니다.개선해주세요. 제폰은 갤럭시S23입니다.,3,2023년,네이버페이 어플에서 송금알림이 전혀 오지 않습니다 개선해주세요 제폰은 갤럭시S 입니다,"['어플', '송금', '알림', '전혀', '오지', '개선', '갤럭시']"
2023년 5월 13일,아니 뽑기 이벤트?한다면서 어느날 갑자기 네이버포인트 초기화 되고..출시한지가 언제인데 삼성페이가 NFC/옛날 카드결제방식 둘다 될 때 아직도 NFC?쪽은 안되고 ㅋㅋㅋ 대단하다.이벤트로 이용자 호구로 만드는건가?,1,2023년,아니 뽑기 이벤트 한다면서 어느날 갑자기 네이버포인트 초기화 되고 출시한지가 언제인데 삼성페이가 NFC 옛날 카드결제방식 둘다 될 때 아직도 NFC 쪽은 안되고 대단하다 이벤트로 이용자 호구로 만드는건가,"['뽑기', '이벤트', '포인트', '초기', '출시', '한지', '언제', '옛날', '카드결제', '방식', '아직', '이벤트', '이용자', '호구']"
2023년 9월 5일,갑자기 우체국 통장 연결이 안되네요 조회도 안되네요,1,2023년,갑자기 우체국 통장 연결이 안되네요 조회도 안되네요,"['우체국', '통장', '연결', '조회']"
2023년 9월 20일,업데이트 이유 플립5 커버디스플레이에서 큐알코드가 안보임 개선 부탁드립니다,1,2023년,업데이트 이유 플립 커버디스플레이에서 큐알코드가 안보임 개선 부탁드립니다,"['업데이트', '플립', '커버', '디스플레이', '큐알', '코드', '안보', '개선', '부탁', '드립']"
