,filename,neck_twist,neck_bending,trunk_twist,trunk_bending,legs_supported,upperarm_abduction,upperarm_raised,upperarm_across,upperarm_supported,lowerarm_outbody,wrist_bending,wrist_twisted,wrist_twisted_end
1021,F04_P001_A2_W001_D2022-09-16-10-13-12_2372.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1022,F05_P001_A3_W001_D2022-09-23-10-23-27_0396.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1023,F04_P002_A1_W002_D2022-09-16-10-56-38_0725.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1024,F04_P001_A2_W001_D2022-09-16-10-13-12_1969.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1025,F01_P001_A1_W001_D2022-08-23-10-22-00_0155.PNG,0,0,0,1,1,0,0,0,0,1,0,1,0
1026,F02_P001_A2_W001_D2022-08-24-11-14-47_0685.PNG,1,1,0,0,0,0,0,0,0,0,0,1,0
1027,F03_P001_A2_W001_D2022-08-25-10-42-30_0316.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,F03_P001_A1_W001_D2022-09-30-13-09-04_1494.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,F04_P002_A1_W002_D2022-09-16-10-56-38_0354.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1030,F05_P001_A1_W001_D2022-09-23-10-31-57_0329.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1031,F02_P001_A3_W001_D2022-08-24-11-14-35_0508.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1032,F05_P001_A3_W001_D2022-09-23-10-23-27_0287.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1033,F01_P001_A1_W001_D2022-08-23-10-12-00_0529.PNG,1,0,0,1,0,0,0,0,0,1,0,0,0
1034,F01_P001_A3_W001_D2022-08-23-10-14-00_0059.PNG,0,0,0,0,1,0,0,0,0,1,0,0,0
1035,F02_P001_A1_W001_D2022-08-24-11-15-55_1746.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1036,F03_P001_A1_W001_D2022-08-25-10-32-05_0091.PNG,1,0,0,0,0,0,0,0,0,0,1,1,0
1037,F03_P001_A2_W001_D2022-08-25-10-32-20_0944.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,F01_P001_A2_W001_D2022-08-23-10-23-00_0091.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1039,F04_P002_A1_W002_D2022-09-16-10-56-38_0470.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1040,F03_P001_A2_W001_D2022-08-25-10-32-20_0685.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,F05_P001_A3_W001_D2022-09-23-10-07-45_0418.PNG,1,1,0,1,0,0,0,0,0,1,0,0,0
1042,F01_P001_A2_W001_D2022-08-23-10-23-00_0887.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1043,F04_P002_A1_W002_D2022-09-16-10-56-38_0477.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1044,F04_P002_A1_W002_D2022-09-16-10-56-38_0396.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1045,F01_P001_A1_W001_D2022-08-23-10-12-00_0439.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1046,F04_P001_A2_W001_D2022-09-16-10-13-12_0555.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1047,F01_P002_A1_W001_D2022-08-23-10-29-00_0200.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1048,F02_P001_A3_W001_D2022-08-24-11-14-35_1154.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1049,F03_P001_A2_W001_D2022-08-25-10-42-30_0160.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1050,F02_P001_A1_W001_D2022-08-24-11-15-55_1042.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1051,F05_P001_A1_W001_D2022-09-23-10-31-57_0888.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1052,F02_P001_A2_W001_D2022-08-24-11-14-47_1258.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1053,F04_P002_A1_W002_D2022-09-16-10-56-38_1142.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1054,F04_P002_A1_W002_D2022-09-16-10-56-38_0783.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1055,F02_P001_A3_W001_D2022-08-24-11-14-35_1453.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1056,F01_P001_A3_W001_D2022-08-23-10-22-00_0706.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1057,F02_P001_A1_W001_D2022-08-24-11-15-55_1485.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1058,F02_P001_A2_W001_D2022-08-24-11-14-47_1249.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1059,F03_P001_A2_W001_D2022-08-25-10-42-30_0886.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,F03_P001_A2_W001_D2022-08-25-10-32-20_0919.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1061,F01_P001_A2_W001_D2022-08-23-10-12-00_0254.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1062,F02_P001_A3_W001_D2022-08-24-11-14-35_1086.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1063,F05_P001_A3_W001_D2022-09-23-10-07-45_0886.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1064,F01_P001_A1_W001_D2022-08-23-10-22-00_0662.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1065,F01_P001_A2_W001_D2022-08-23-10-12-00_0231.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1066,F01_P001_A3_W001_D2022-08-23-10-22-00_0467.PNG,0,0,0,0,0,0,0,0,0,1,0,1,0
1067,F01_P001_A2_W001_D2022-08-23-10-12-00_0138.PNG,1,0,0,1,1,0,0,0,0,1,0,0,0
1068,F02_P001_A1_W001_D2022-08-24-11-15-55_1436.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1069,F04_P001_A1_W001_D2022-09-16-10-15-12_0583.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1070,F03_P001_A1_W001_D2022-08-25-10-32-05_0595.PNG,0,0,0,0,0,0,0,0,0,1,0,1,0
1071,F01_P001_A3_W001_D2022-08-23-10-22-00_0020.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1072,F02_P001_A2_W001_D2022-08-24-11-14-47_0207.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1073,F03_P001_A1_W001_D2022-08-25-10-32-05_0545.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,F03_P002_A1_W002_D2022-08-25-11-08-08_0052.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1075,F01_P002_A1_W001_D2022-08-23-10-29-00_0019.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1076,F02_P001_A1_W001_D2022-08-24-11-15-55_1257.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1077,F05_P001_A3_W001_D2022-09-23-10-07-45_0849.PNG,1,0,1,1,0,0,0,0,0,1,0,1,0
1078,F02_P001_A1_W001_D2022-08-24-11-15-55_1496.PNG,1,1,0,0,0,0,0,0,0,0,0,1,0
1079,F05_P001_A1_W001_D2022-09-23-10-09-01_0587.PNG,1,1,1,0,0,0,0,0,0,1,0,0,0
1080,F01_P001_A2_W001_D2022-08-23-10-23-00_0772.PNG,0,1,1,1,1,0,0,0,0,1,0,0,0
1081,F01_P001_A2_W001_D2022-08-23-10-23-00_0329.PNG,1,0,1,1,0,0,0,0,0,1,0,0,0
1082,F04_P001_A1_W001_D2022-09-16-10-15-12_0158.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1083,F01_P001_A1_W001_D2022-08-23-10-12-00_0006.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1084,F05_P001_A2_W001_D2022-09-23-10-04-45_0243.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1085,F04_P001_A1_W001_D2022-09-16-09-53-48_0839.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1086,F04_P001_A2_W001_D2022-09-16-10-13-12_0006.PNG,1,0,1,0,0,0,0,0,1,1,0,1,0
1087,F04_P002_A1_W002_D2022-09-16-10-56-38_0424.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1088,F02_P001_A2_W001_D2022-08-24-11-14-47_0943.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1089,F04_P001_A2_W001_D2022-09-16-10-13-12_2106.PNG,1,0,1,0,0,0,0,0,0,1,0,0,0
1090,F05_P001_A3_W001_D2022-09-23-10-23-27_0372.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1091,F04_P002_A1_W002_D2022-09-16-10-56-38_0975.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1092,F01_P001_A1_W001_D2022-08-23-10-12-00_0426.PNG,1,0,0,1,0,0,0,0,0,1,0,0,0
1093,F01_P001_A1_W001_D2022-08-23-10-12-00_0164.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1094,F05_P001_A1_W001_D2022-09-23-10-31-57_0268.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1095,F01_P001_A2_W001_D2022-08-23-10-23-00_0421.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1096,F03_P001_A2_W001_D2022-08-25-10-42-30_0107.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1097,F05_P001_A3_W001_D2022-09-23-10-07-45_0003.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1098,F03_P001_A1_W001_D2022-08-25-10-32-05_0923.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,F03_P002_A1_W002_D2022-08-25-11-08-08_0613.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1100,F02_P001_A3_W001_D2022-08-24-11-14-35_0717.PNG,0,0,0,0,0,0,0,0,0,1,0,1,0
1101,F01_P001_A3_W001_D2022-08-23-10-22-00_0305.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1102,F05_P001_A1_W001_D2022-09-23-10-31-57_0109.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1103,F01_P001_A3_W001_D2022-08-23-10-22-00_0681.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1104,F03_P001_A2_W001_D2022-08-25-10-32-20_0963.PNG,0,0,0,0,0,0,0,0,0,0,1,0,0
1105,F04_P001_A2_W001_D2022-09-16-10-13-12_0073.PNG,1,0,0,1,0,0,0,0,0,1,0,0,0
1106,F05_P001_A1_W001_D2022-09-23-10-31-57_0085.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1107,F01_P003_A2_W001_D2022-08-23-10-39-00_0003.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1108,F03_P001_A2_W001_D2022-08-25-10-32-20_0316.PNG,0,0,0,0,0,0,0,0,0,1,1,0,0
1109,F01_P001_A3_W001_D2022-08-23-10-22-00_0237.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1110,F02_P001_A3_W001_D2022-08-24-11-14-35_1157.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1111,F01_P001_A2_W001_D2022-08-23-10-23-00_0594.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1112,F01_P001_A3_W001_D2022-08-23-10-22-00_0389.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1113,F04_P002_A1_W002_D2022-09-16-10-56-38_0468.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1114,F01_P001_A1_W001_D2022-08-23-10-22-00_0609.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1115,F04_P001_A1_W001_D2022-09-16-10-15-12_0175.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1116,F05_P001_A3_W001_D2022-09-23-10-07-45_1156.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1117,F05_P001_A1_W001_D2022-09-23-10-09-01_0665.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1118,F04_P002_A1_W002_D2022-09-16-10-56-38_0994.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1119,F02_P001_A3_W001_D2022-08-24-11-14-35_1389.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1120,F05_P001_A1_W001_D2022-09-23-10-31-57_0686.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1121,F04_P001_A1_W001_D2022-09-16-09-53-48_0061.PNG,1,1,0,0,0,0,0,0,0,1,0,0,0
1122,F03_P001_A2_W001_D2022-08-25-10-32-20_0292.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,F04_P001_A2_W001_D2022-09-16-10-13-12_0838.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1124,F04_P001_A2_W001_D2022-09-16-10-13-12_2393.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1125,F03_P001_A1_W001_D2022-08-25-10-32-05_0235.PNG,0,0,0,0,0,0,0,0,0,0,1,0,0
1126,F01_P001_A1_W001_D2022-08-23-10-22-00_0032.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1127,F05_P001_A3_W001_D2022-09-23-10-07-45_0813.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1128,F04_P002_A1_W002_D2022-09-16-10-56-38_0108.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1129,F04_P002_A1_W002_D2022-09-16-10-56-38_0312.PNG,1,0,1,1,0,0,0,0,0,1,0,0,0
1130,F01_P001_A1_W001_D2022-08-23-10-22-00_0111.PNG,0,0,0,1,1,0,0,0,0,1,0,1,0
1131,F04_P001_A2_W001_D2022-09-16-10-13-12_2178.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1132,F01_P001_A2_W001_D2022-08-23-10-23-00_0133.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1133,F04_P002_A1_W002_D2022-09-16-10-56-38_0035.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1134,F02_P001_A1_W001_D2022-08-24-11-15-55_0682.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1135,F04_P001_A2_W001_D2022-09-16-10-13-12_1028.PNG,1,0,0,1,0,0,0,0,0,1,0,0,0
1136,F02_P001_A1_W001_D2022-08-24-11-15-55_0580.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1137,F01_P001_A2_W001_D2022-08-23-10-23-00_0459.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1138,F01_P001_A3_W001_D2022-08-23-10-22-00_0583.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1139,F04_P001_A1_W001_D2022-09-16-10-15-12_0536.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1140,F02_P001_A1_W001_D2022-08-24-11-15-55_0610.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1141,F02_P001_A2_W001_D2022-08-24-11-14-47_0187.PNG,1,0,1,0,0,0,0,0,0,1,0,1,0
1142,F04_P002_A1_W002_D2022-09-16-10-56-38_1029.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1143,F02_P001_A3_W001_D2022-08-24-11-14-35_1444.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1144,F04_P001_A2_W001_D2022-09-16-10-13-12_1602.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1145,F05_P001_A3_W001_D2022-09-23-10-07-45_0700.PNG,1,1,1,1,0,1,1,0,1,1,0,1,1
1146,F01_P001_A2_W001_D2022-08-23-10-23-00_0718.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1147,F02_P001_A1_W001_D2022-08-24-11-15-55_1193.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1148,F02_P002_A2_W002_D2022-08-24-11-30-31_0373.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1149,F02_P001_A3_W001_D2022-08-24-11-14-35_0897.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1150,F05_P001_A1_W001_D2022-09-23-10-31-57_0454.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1151,F02_P001_A2_W001_D2022-08-24-11-14-47_1648.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1152,F03_P002_A1_W002_D2022-08-25-11-08-08_0302.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1153,F03_P001_A1_W001_D2022-08-25-10-32-05_0248.PNG,0,0,0,0,0,0,0,0,0,0,1,0,0
1154,F01_P001_A2_W001_D2022-08-23-10-12-00_0087.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1155,F04_P002_A1_W002_D2022-09-16-10-56-38_0808.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1156,F01_P001_A3_W001_D2022-08-23-10-22-00_0534.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1157,F04_P001_A2_W001_D2022-09-16-10-13-12_0059.PNG,1,1,1,1,0,0,0,0,0,1,0,0,0
1158,F05_P001_A1_W001_D2022-09-23-10-09-01_0563.PNG,1,1,1,1,0,1,0,0,0,1,0,0,0
1159,F03_P002_A2_W002_D2022-08-25-11-08-40_0278.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1160,F01_P001_A3_W001_D2022-08-23-10-22-00_0703.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1161,F02_P001_A3_W001_D2022-08-24-11-14-35_0727.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1162,F05_P001_A1_W001_D2022-09-23-10-31-57_0792.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1163,F03_P001_A2_W001_D2022-08-25-10-32-20_0881.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1164,F04_P001_A1_W001_D2022-09-16-10-15-12_0755.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1165,F05_P001_A3_W001_D2022-09-23-10-23-27_0466.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1166,F02_P001_A1_W001_D2022-08-24-11-15-55_1705.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1167,F01_P003_A1_W001_D2022-08-23-10-39-00_0019.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1168,F03_P001_A1_W001_D2022-08-25-10-32-05_0757.PNG,0,0,0,0,0,0,0,0,0,0,1,0,0
1169,F03_P001_A2_W001_D2022-08-25-10-42-30_0215.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1170,F02_P001_A2_W001_D2022-08-24-11-14-47_1533.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1171,F02_P001_A2_W001_D2022-08-24-11-14-47_0993.PNG,1,0,0,0,0,0,0,0,0,0,0,1,0
1172,F05_P001_A3_W001_D2022-09-23-10-07-45_1021.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1173,F02_P001_A1_W001_D2022-08-24-11-15-55_1466.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1174,F05_P001_A2_W001_D2022-09-23-10-04-45_0133.PNG,0,0,0,0,0,0,0,0,0,1,0,1,0
1175,F05_P001_A1_W001_D2022-09-23-10-09-01_0234.PNG,1,1,1,1,0,1,0,0,0,1,0,1,0
1176,F05_P001_A1_W001_D2022-09-23-10-09-01_0419.PNG,1,0,0,0,0,0,0,0,0,0,0,0,0
1177,F03_P001_A2_W001_D2022-08-25-10-32-20_1199.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,F03_P001_A1_W001_D2022-09-30-13-09-04_1262.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1179,F05_P001_A1_W001_D2022-09-23-10-31-57_0560.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1180,F05_P001_A3_W001_D2022-09-23-10-07-45_0085.PNG,1,0,0,0,0,1,0,0,0,1,0,1,0
1181,F01_P001_A3_W001_D2022-08-23-10-22-00_0258.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1182,F05_P001_A3_W001_D2022-09-23-10-07-45_0341.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1183,F04_P001_A2_W001_D2022-09-16-10-13-12_2323.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1184,F03_P001_A1_W001_D2022-08-25-10-32-05_0642.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,F01_P001_A1_W001_D2022-08-23-10-22-00_0238.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1186,F02_P001_A3_W001_D2022-08-24-11-14-35_1338.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1187,F05_P001_A1_W001_D2022-09-23-10-31-57_0043.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1188,F02_P001_A1_W001_D2022-08-24-11-15-55_1244.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1189,F03_P001_A2_W001_D2022-08-25-10-42-30_0975.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,F05_P001_A1_W001_D2022-09-23-10-07-01_0182.PNG,0,0,0,1,0,0,0,0,0,1,0,0,0
1191,F02_P001_A2_W001_D2022-08-24-11-14-47_0579.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1192,F02_P001_A3_W001_D2022-08-24-11-14-35_1542.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1193,F03_P001_A2_W001_D2022-08-25-10-32-20_1119.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1194,F05_P001_A3_W001_D2022-09-23-10-07-45_0497.PNG,1,1,1,1,0,0,0,0,0,1,0,0,0
1195,F02_P001_A2_W001_D2022-08-24-11-14-47_0159.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1196,F05_P001_A1_W001_D2022-09-23-10-09-01_0322.PNG,1,1,0,0,0,0,0,0,0,1,0,0,0
1197,F01_P001_A3_W001_D2022-08-23-10-22-00_0002.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1198,F04_P002_A1_W002_D2022-09-16-10-56-38_0452.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1199,F04_P001_A2_W001_D2022-09-16-10-13-12_1584.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1200,F04_P002_A1_W002_D2022-09-16-10-56-38_0209.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1201,F01_P003_A3_W001_D2022-08-23-10-39-00_0029.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1202,F02_P001_A2_W001_D2022-08-24-11-14-47_1654.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1203,F05_P001_A1_W001_D2022-09-23-10-31-57_0694.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1204,F04_P001_A2_W001_D2022-09-16-10-13-12_3090.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1205,F02_P001_A3_W001_D2022-08-24-11-14-35_0596.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1206,F02_P002_A2_W002_D2022-08-24-11-30-31_0168.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1207,F03_P001_A1_W001_D2022-09-30-13-09-04_0781.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1208,F01_P001_A3_W001_D2022-08-23-10-22-00_0618.PNG,0,0,0,0,1,0,0,0,0,0,0,1,0
1209,F04_P002_A1_W002_D2022-09-16-10-56-38_0749.PNG,1,0,0,1,0,0,0,0,0,1,0,1,0
1210,F02_P002_A2_W002_D2022-08-24-11-30-31_0041.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1211,F01_P001_A3_W001_D2022-08-23-10-14-00_0064.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1212,F02_P001_A2_W001_D2022-08-24-11-14-47_1177.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1213,F05_P001_A3_W001_D2022-09-23-10-07-45_0143.PNG,1,0,0,0,0,1,0,0,0,1,0,1,0
1214,F04_P002_A1_W002_D2022-09-16-10-56-38_0836.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1215,F03_P001_A2_W001_D2022-08-25-10-32-20_0913.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1216,F04_P001_A1_W001_D2022-09-16-09-53-48_0177.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1217,F01_P001_A2_W001_D2022-08-23-10-23-00_0548.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1218,F04_P001_A2_W001_D2022-09-16-10-13-12_2625.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1219,F03_P001_A1_W001_D2022-08-25-10-32-05_0180.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1220,F01_P001_A2_W001_D2022-08-23-10-12-00_0105.PNG,0,0,0,1,1,0,0,0,0,1,0,0,0
1221,F02_P002_A2_W002_D2022-08-24-11-30-31_0332.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1222,F02_P001_A2_W001_D2022-08-24-11-14-47_0035.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1223,F03_P001_A2_W001_D2022-08-25-10-32-20_0295.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1224,F04_P002_A1_W002_D2022-09-16-10-56-38_0932.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1225,F01_P002_A1_W001_D2022-08-23-10-29-00_0095.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1226,F02_P001_A3_W001_D2022-08-24-11-14-35_1162.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
1227,F03_P002_A1_W002_D2022-08-25-11-08-08_0093.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1228,F01_P002_A3_W001_D2022-08-23-10-28-00_0170.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1229,F01_P001_A2_W001_D2022-08-23-10-23-00_0381.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1230,F02_P001_A2_W001_D2022-08-24-11-14-47_0143.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1231,F05_P001_A3_W001_D2022-09-23-10-07-45_1225.PNG,1,1,1,1,0,1,0,0,0,1,0,1,0
1232,F01_P001_A3_W001_D2022-08-23-10-14-00_0194.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1233,F01_P001_A3_W001_D2022-08-23-10-14-00_0091.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1234,F05_P001_A3_W001_D2022-09-23-10-07-45_1273.PNG,1,1,1,1,0,1,0,0,0,1,0,1,0
1235,F04_P001_A1_W001_D2022-09-16-10-15-12_0334.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1236,F02_P002_A2_W002_D2022-08-24-11-30-31_0297.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1237,F02_P001_A2_W001_D2022-08-24-11-14-47_1143.PNG,1,0,0,0,0,0,0,0,0,1,0,1,0
1238,F03_P001_A1_W001_D2022-09-30-13-09-04_1517.PNG,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,F02_P001_A2_W001_D2022-08-24-11-14-47_0173.PNG,1,1,1,0,0,0,0,0,0,1,0,1,0
1240,F03_P002_A1_W002_D2022-08-25-11-08-08_0933.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1241,F01_P001_A1_W001_D2022-08-23-10-22-00_0420.PNG,1,0,0,0,0,0,0,0,0,1,0,0,0
1242,F02_P001_A3_W001_D2022-08-24-11-14-35_1244.PNG,0,0,0,0,0,0,0,0,0,0,0,1,0
1243,F05_P001_A1_W001_D2022-09-23-10-07-01_0097.PNG,0,0,0,0,0,0,0,0,0,1,0,0,0
1244,F02_P001_A2_W001_D2022-08-24-11-14-47_1427.PNG,1,1,0,0,0,0,0,0,0,1,0,1,0
