날짜,리뷰,별점,month,리뷰1,리뷰2
2021년 4월 29일,"카카오페이 믿고 지갑 놓고 쇼핑하러 갔더니, 접속 에러, 점검중, 최근 너무 빈번한거 아닙니까? 한동안 잘사용하고 있었는데 실망스럽네요.",1,2021년,카카오페이 믿고 지갑 놓고 쇼핑하러 갔더니 접속 에러 점검중 최근 너무 빈번한거 아닙니까 한동안 잘사용하고 있었는데 실망스럽네요,"['지갑', '쇼핑', '접속', '에러', '점검', '최근', '빈번', '한동', '실망']"
2021년 5월 17일,타은행 자산 정보가 업데이트 되지 않습니다. 메뉴 배치가 뭔가 어수선합니다. 깔끔하지 않아요.,3,2021년,타은행 자산 정보가 업데이트 되지 않습니다 메뉴 배치가 뭔가 어수선합니다 깔끔하지 않아요,"['정보', '업데이트', '메뉴', '배치', '뭔가', '수선']"
2021년 9월 28일,진짜 개화나요. 직장 회비(총무) 통장 / 개인 통장 이렇게 두 개 연동해놓았는데 카카페로 결제할 때 왜 페이머니는 서로 구별이 되지 않고 공유가 되나요? 덕분에 직장 총무로서 뭐 시킬 때 제 개인돈으로 충전해둔 페이머니가 전부 차감됐네요...^^ 회비통장에서 제 개인통장으로 항상 해당 금액 도로 이체할 수도 없고... 혹시 제가 기능을 제대로 이용하지 못하고 있는 거면 설명 부탁드립니다. 일단 방금도 결제하는데 자동으로 기존 페이머니가 차감되며 추가금만 충전되는 형식이었네요. 이런 식이면 카카페 못씁니다.,1,2021년,진짜 개화나요 직장 회비 총무 통장 개인 통장 이렇게 두 개 연동해놓았는데 카카페로 결제할 때 왜 페이머니는 서로 구별이 되지 않고 공유가 되나요 덕분에 직장 총무로서 뭐 시킬 때 제 개인돈으로 충전해둔 페이머니가 전부 차감됐네요 회비통장에서 제 개인통장으로 항상 해당 금액 도로 이체할 수도 없고 혹시 제가 기능을 제대로 이용하지 못하고 있는 거면 설명 부탁드립니다 일단 방금도 결제하는데 자동으로 기존 페이머니가 차감되며 추가금만 충전되는 형식이었네요 이런 식이면 카카페 못씁니다,"['개화', '직장', '회비', '총무', '통장', '개인', '통장', '연동', '카카', '페로', '결제', '서로', '구별', '공유', '덕분', '직장', '총무', '로서', '개인', '충전', '전부', '차감', '회비', '통장', '개인', '통장', '항상', '해당', '금액', '도로', '이체', '수도', '제대로', '설명', '부탁', '드립', '일단', '방금', '제하', '자동', '기존', '차감', '가금', '충전', '형식', '었네', '식이', '카카']"
2021년 7월 20일,앱을 켜지 않아도 사용 가능하다면서.. 앱 안 켜면 인식 조차 안 되는데용 ^^;;,1,2021년,앱을 켜지 않아도 사용 가능하다면서 앱 안 켜면 인식 조차 안 되는데용,"['인식', '조차']"
2021년 8월 28일,미확인1이 떠있어서 아무리 앱에서 찾아봐도 미확인은 찾을수가 없고 표시라도 해줘야 확인할거 아닙니까 계속 앱들어가서 이것저것 보라고 일부러 이렇게 만들었습니까 알림 설정 끄게만든네,1,2021년,미확인 이 떠있어서 아무리 앱에서 찾아봐도 미확인은 찾을수가 없고 표시라도 해줘야 확인할거 아닙니까 계속 앱들어가서 이것저것 보라고 일부러 이렇게 만들었습니까 알림 설정 끄게만든네,"['수가', '표시', '보라', '일부러', '알림', '설정']"
2021년 1월 28일,구글플레이 결제 연동이 되지 않음. 최신버젼이고 설치되어있음에도 불구하고 자꾸 설치 or 업데이트를 하라고 나옴. 아마도 원스토어에서 카카오톡을 살치해서 그런거 같긴 함,1,2021년,구글플레이 결제 연동이 되지 않음 최신버젼이고 설치되어있음에도 불구하고 자꾸 설치 OR 업데이트를 하라고 나옴 아마도 원스토어에서 카카오톡을 살치해서 그런거 같긴 함,"['구글플레이', '결제', '연동', '최신', '버젼', '설치', '불구', '설치', '업데이트', '아마', '스토어']"
2021년 3월 10일,앱이 계속 실행이 안되고 종료되서.. 삭제함. 나름 금융앱인데.. 테스트 좀 하고 올리슈.,1,2021년,앱이 계속 실행이 안되고 종료되서 삭제함 나름 금융앱인데 테스트 좀 하고 올리슈,"['실행', '종료', '나름', '금융', '테스트', '올리슈']"
2021년 4월 26일,얼마전부터 접속이 안되서 다시 설치했는데도 접속이 안됩니다. 뭐가 문제인지 1도 모르겠네요. 겔럭시 20+ 입니다.,1,2021년,얼마전부터 접속이 안되서 다시 설치했는데도 접속이 안됩니다 뭐가 문제인지 도 모르겠네요 겔럭시 입니다,"['얼마', '전부', '접속', '설치', '접속', '문제', '인지', '겔럭시']"
2021년 2월 17일,본인인증 하기에서 번호를 보내면 자동으로 입력이 되더라고요 그래서 확인 눌렀는데 자꾸 안돼네요 이거 안돼는 이유좀,1,2021년,본인인증 하기에서 번호를 보내면 자동으로 입력이 되더라고요 그래서 확인 눌렀는데 자꾸 안돼네요 이거 안돼는 이유좀,"['본인인증', '번호', '내면', '자동', '입력', '고요', '래서']"
2021년 10월 7일,그닥 좋은걸 모르겠네요. 배달결제때나 되는 적립도 포인트 사용도 어디서 해야하는지 내가 이용하는 곳만 안되는건지 어렵네요ㅡㅡ,1,2021년,그닥 좋은걸 모르겠네요 배달결제때나 되는 적립도 포인트 사용도 어디서 해야하는지 내가 이용하는 곳만 안되는건지 어렵네요,"['그닥', '배달', '결제', '적립', '포인트']"
2021년 9월 17일,잘 사용하던 1인입니다. 기존에 있던 자산관리에 버킷리스트와 미니금고가 사라졌어요. 즐겨찾기에서 표시해도 나타나지 않는데 왜 그런건지요? 제가 일일이 검색해서 들어가야하나요?,3,2021년,잘 사용하던 인입니다 기존에 있던 자산관리에 버킷리스트와 미니금고가 사라졌어요 즐겨찾기에서 표시해도 나타나지 않는데 왜 그런건지요 제가 일일이 검색해서 들어가야하나요,"['기존', '관리', '버킷리스트', '미니', '금고', '사라', '즐겨찾기', '표시', '나타', '일일이', '검색', '가야']"
2021년 5월 13일,연동하면 정보는 가져오는것 같은데 다시 접속하면 카드나 계좌가 없어서 다시 연동 해도 저장이 안되네요.,1,2021년,연동하면 정보는 가져오는것 같은데 다시 접속하면 카드나 계좌가 없어서 다시 연동 해도 저장이 안되네요,"['동하', '정보', '접속', '카드', '계좌', '연동', '저장']"
2021년 2월 25일,증권사 연결이 안되요. 공인인증서로도 안되고 아이디로도 안되요. 그리고 카카오뱅크 간편 연결은 언제 다시 되나요? 최근들어 이 앱을 써서 해결된 일이 하나도 없어요.,1,2021년,증권사 연결이 안되요 공인인증서로도 안되고 아이디로도 안되요 그리고 카카오뱅크 간편 연결은 언제 다시 되나요 최근들어 이 앱을 써서 해결된 일이 하나도 없어요,"['증권사', '연결', '공인', '인증서', '아이디', '간편', '연결', '언제', '최근', '해결']"
2021년 10월 5일,바뀌면 바뀌는 부분 자세히 설명을 하지. 알림도 등한시고 익숙치 않으니까 당연 엄청 불편해졌네요... 그리고 미니금고는 어디갔습니까? 페이 계좌 찍으면 거래내역만 나오고...ㅎ 이제까지 적응한거 맘대로 그냥 다 바꾸고 뭡니까.. 사용자 배려 좀 해주세요..,1,2021년,바뀌면 바뀌는 부분 자세히 설명을 하지 알림도 등한시고 익숙치 않으니까 당연 엄청 불편해졌네요 그리고 미니금고는 어디갔습니까 페이 계좌 찍으면 거래내역만 나오고 이제까지 적응한거 맘대로 그냥 다 바꾸고 뭡니까 사용자 배려 좀 해주세요,"['부분', '자세', '설명', '알림', '한시', '익숙', '불편', '미니', '금고', '계좌', '거래', '적응', '맘대로', '사용자', '배려']"
2021년 10월 21일,이 앱사용할때 띠링소리 좀 안나게 기능개선 요청이 많은데 답변은 담당자에게 전달하겠다고 하고 언제할지도 모르겠네요 앱개발하는 사람이하면 시간 걸일도 않인데도 어찌 이렇게 일을하는지 답답하네요 이앱을 사용하는 사람은 사용할때마다 깜짝 놀네기도하고 짜증나는데 말이죠,1,2021년,이 앱사용할때 띠링소리 좀 안나게 기능개선 요청이 많은데 답변은 담당자에게 전달하겠다고 하고 언제할지도 모르겠네요 앱개발하는 사람이하면 시간 걸일도 않인데도 어찌 이렇게 일을하는지 답답하네요 이앱을 사용하는 사람은 사용할때마다 깜짝 놀네기도하고 짜증나는데 말이죠,"['띠링', '소리', '개선', '요청', '답변', '담당자', '전달', '언제', '개발', '사람', '이하', '시간', '일도', '어찌', '사람', '마다', '깜짝', '기도', '짜증']"
2021년 10월 14일,어플 실행할 때 소리 좀 아이씹 걍 실행한건데 띠링하고 소리가 왜 나는데 보니까 미디어음량이랑은 상관도 없고 어플내에는 끄는 설정도 없네 아개짜증나네 칵퉤,1,2021년,어플 실행할 때 소리 좀 아이씹 걍 실행한건데 띠링하고 소리가 왜 나는데 보니까 미디어음량이랑은 상관도 없고 어플내에는 끄는 설정도 없네 아개짜증나네 칵퉤,"['어플', '실행', '소리', '아이', '실행', '띠링', '소리', '미디어', '음량', '상관', '어플', '설정', '짜증', '칵퉤']"
2021년 7월 19일,아니 충전 왜 안되냐고요 아니 진짜 사람 화나게하네 아니 자꾸 뭐 계좌어쩌구저쩌구 하면서 안된다고요 진짜 내가 충전하겠다는데 하 진짜 짜증나네요..임티 하나살려는게 이렇게 어려운건가요 솔직히 별점 하나도 아깝네요 저 뻥안치고 인증만 20번 더 넘게한듯요;;,1,2021년,아니 충전 왜 안되냐고요 아니 진짜 사람 화나게하네 아니 자꾸 뭐 계좌어쩌구저쩌구 하면서 안된다고요 진짜 내가 충전하겠다는데 하 진짜 짜증나네요 임티 하나살려는게 이렇게 어려운건가요 솔직히 별점 하나도 아깝네요 저 뻥안치고 인증만 번 더 넘게한듯요,"['충전', '고요', '사람', '계좌', '어쩌구저쩌구', '고요', '충전', '짜증', '임티', '솔직', '안치', '인증']"
2021년 3월 5일,결제사이트에서 카카오톡으로 페이바로연결되는것 삭제해주세요. 본계정 페이 가입 불가능하다고해서 다른계정으로 페이사용해야하는데 다른계정으로 로그인할수가 없네요. 카톡 바로연결말고 카톡 로그인창이 뜨게 해주세요 선택할수라도있게 부탁드립니다,1,2021년,결제사이트에서 카카오톡으로 페이바로연결되는것 삭제해주세요 본계정 페이 가입 불가능하다고해서 다른계정으로 페이사용해야하는데 다른계정으로 로그인할수가 없네요 카톡 바로연결말고 카톡 로그인창이 뜨게 해주세요 선택할수라도있게 부탁드립니다,"['결제', '사이트', '바로', '연결', '본계', '가입', '불가능', '고해', '계정', '계정', '로그인', '수가', '바로', '연결', '로그인', '선택', '수라도', '부탁', '드립']"
2021년 9월 14일,두고 볼수록 참 나아지는게 없다. 네이버페이 반만 따라가라. 교통카드 메뉴는 어디가 짱박아서 찾을 수가 없냐.,3,2021년,두고 볼수록 참 나아지는게 없다 네이버페이 반만 따라가라 교통카드 메뉴는 어디가 짱박아서 찾을 수가 없냐,"['수록', '아지', '라가', '교통카드', '메뉴', '어디가', '박아', '수가']"
2021년 9월 30일,앱 실행 시 로고 뜰때 소리나는 앱은 처음 봤네요; 미디어 소리 음소거해놨는데도 소리나는 거 보면 알림인 거 같은데 소리는 없애주셨으면 합니다,1,2021년,앱 실행 시 로고 뜰때 소리나는 앱은 처음 봤네요 미디어 소리 음소거해놨는데도 소리나는 거 보면 알림인 거 같은데 소리는 없애주셨으면 합니다,"['실행', '로고', '뜰때', '소리', '처음', '미디어', '소리', '음소거', '놨는데', '소리', '알림', '소리']"
2021년 1월 14일,버킷리스트 생성이 안됩니다 확인버튼만 나오고 버튼도 비활성화 되어있네요 재설치 해봐도 안되고,3,2021년,버킷리스트 생성이 안됩니다 확인버튼만 나오고 버튼도 비활성화 되어있네요 재설치 해봐도 안되고,"['버킷리스트', '버튼', '버튼', '활성화', '설치']"
2021년 8월 26일,카카오 모바일 교통카드 며칠전 부터 사용 하는데 잔액이 있는데 왜 자꾸 잔액부족 안내가 나오고 겨우 어찌해서 찍고 승차 후 하차 할때 찍으면 또 승차처리 안된 거 라며 안되고... 매번 이러니 짜증 스럽네요 왜이러는 거죠? 전에 쓰던 교통카드 앱도 삭제하고 카드 모드 정상인데 환불 후 삭제 하고 원래 쓰던 앱으로 돌아가야 겠어요 너무 불편해서 못 쓰겠어요,1,2021년,카카오 모바일 교통카드 며칠전 부터 사용 하는데 잔액이 있는데 왜 자꾸 잔액부족 안내가 나오고 겨우 어찌해서 찍고 승차 후 하차 할때 찍으면 또 승차처리 안된 거 라며 안되고 매번 이러니 짜증 스럽네요 왜이러는 거죠 전에 쓰던 교통카드 앱도 삭제하고 카드 모드 정상인데 환불 후 삭제 하고 원래 쓰던 앱으로 돌아가야 겠어요 너무 불편해서 못 쓰겠어요,"['모바일', '교통카드', '며칠', '부터', '부족', '안내', '겨우', '어찌', '승차', '하차', '승차', '처리', '라며', '매번', '짜증', '교통카드', '카드', '모드', '정상인', '환불', '원래', '아가', '불편']"
2021년 4월 3일,여전히 계정하나에 하나이네요.계정두개인사람은 동시사용이안되서 불편하네요 다른페이는 상관없이 인증만하면 연동되던데 개선하시면 좋을듯요,2,2021년,여전히 계정하나에 하나이네요 계정두개인사람은 동시사용이안되서 불편하네요 다른페이는 상관없이 인증만하면 연동되던데 개선하시면 좋을듯요,"['여전', '정하나', '계정', '개인', '사람', '동시', '불편', '상관', '인증', '만하', '연동', '던데', '개선']"
2021년 7월 12일,카카오페이 결제 후 알 리워드 받은 것 확인하려 해도 계속 흰색 대기 화면이고 확인이 되지 않네요. 갤럭시노트4 쓰고 있는데 옛날 기종은 서비스 제공에 제한이 생긴 건가요?,1,2021년,카카오페이 결제 후 알 리워드 받은 것 확인하려 해도 계속 흰색 대기 화면이고 확인이 되지 않네요 갤럭시노트 쓰고 있는데 옛날 기종은 서비스 제공에 제한이 생긴 건가요,"['결제', '워드', '흰색', '대기', '화면', '갤럭시', '노트', '옛날', '기종은', '서비스', '제공', '제한']"
2021년 12월 31일,업뎃 후 연결이 잘 안되네요;; 같은 은행에 통장이 두갠데 한개만뜨고 주식도 몇개만 뜨고 영.. 이상하네요,3,2021년,업뎃 후 연결이 잘 안되네요 같은 은행에 통장이 두갠데 한개만뜨고 주식도 몇개만 뜨고 영 이상하네요,"['업뎃', '연결', '통장', '갠데', '주식', '몇개', '이상하']"
2021년 5월 20일,포인트도 타사대비 너무 적고 사용도 너무 불편합니다 n사처럼 포인트사용가능했으면 좋겠네요,1,2021년,포인트도 타사대비 너무 적고 사용도 너무 불편합니다 N사처럼 포인트사용가능했으면 좋겠네요,"['포인트', '사대', '불편', '처럼', '포인트']"
2021년 7월 8일,"하...교통카드 이용하려고 충전 다 해놓았는데 다른교통카드 있다고 되지도 않네요 심지어 다른 교통카드 다 해지한 상태인데도 안되고... 겨우 카카오교통카드때문에 잘 쓰고 있는 은행앱, 삼성페이 다 삭제하라는것도 아니고 짜증나요",1,2021년,하 교통카드 이용하려고 충전 다 해놓았는데 다른교통카드 있다고 되지도 않네요 심지어 다른 교통카드 다 해지한 상태인데도 안되고 겨우 카카오교통카드때문에 잘 쓰고 있는 은행앱 삼성페이 다 삭제하라는것도 아니고 짜증나요,"['교통카드', '충전', '교통카드', '심지어', '교통카드', '해지', '상태', '겨우', '교통카드', '삼성', '짜증']"
2021년 10월 7일,페이 실행시 효과음이 들리는데 어떻게 없애는지 좀 알려주세요 저는 이 효과음이 불편하네요,3,2021년,페이 실행시 효과음이 들리는데 어떻게 없애는지 좀 알려주세요 저는 이 효과음이 불편하네요,"['실행', '효과음', '효과음', '불편']"
2021년 5월 6일,저이거. 사용 하고 싶은데 이미사용중 이라고 해서 사용중인. 아이디나. 비밀번호가 생각나지않는데. 어떻게해야하나요? 그리고. 인증. 하고 싶은데 선불 폰이여서 인증이 불가능. 해요 어떻게 해야 되요?,1,2021년,저이거 사용 하고 싶은데 이미사용중 이라고 해서 사용중인 아이디나 비밀번호가 생각나지않는데 어떻게해야하나요 그리고 인증 하고 싶은데 선불 폰이여서 인증이 불가능 해요 어떻게 해야 되요,"['미사', '중인', '아이디', '비밀번호', '생각', '인증', '선불', '여서', '인증', '불가능']"
2021년 7월 10일,교통카드 기능 수정바랍니다 잔액이 부족하다고 계속 오류가 나요 대여섯번쯤 시도하면 정상 작동하긴 해요,1,2021년,교통카드 기능 수정바랍니다 잔액이 부족하다고 계속 오류가 나요 대여섯번쯤 시도하면 정상 작동하긴 해요,"['교통카드', '수정', '족하', '오류', '대여섯', '도하', '정상', '작동']"
2021년 7월 3일,카드추가가 안되는데 막힌건가요? 우리은행 체크카드랑 신용카드 등록이 안되네요. 공동인증서 인증하고 카드등록이 완료되었다는데 정작 카드탭에는 추가되지 않네요.,1,2021년,카드추가가 안되는데 막힌건가요 우리은행 체크카드랑 신용카드 등록이 안되네요 공동인증서 인증하고 카드등록이 완료되었다는데 정작 카드탭에는 추가되지 않네요,"['카드', '우리은행', '체크카드', '신용카드', '등록', '공동', '인증서', '인증', '카드', '등록', '완료', '정작', '카드']"
2021년 4월 19일,실행했을때 중간에 광고 띄우지 말고 바로 qr코드 스캔 하도록 좀 하자. 불편하다. 하.....,1,2021년,실행했을때 중간에 광고 띄우지 말고 바로 QR코드 스캔 하도록 좀 하자 불편하다 하,"['실행', '중간', '광고', '우지', '바로', '코드', '스캔', '도록', '하자', '불편']"
2021년 10월 17일,카카오페이 앱을 오픈시 띵 하고 나는 소리가 거슬려서 이를 어떻게 제거하는지 알아보려고 해도 어느 한곳도 이를 알려주는 곳이 없네요. 도대체 어떻게 된 것일까요 아래에보니 이미 불편 건의가 여러번 되었는데도 답이 없군요 모처럼 사용해보려다가 지금 앱을 제거한 상태입니다,2,2021년,카카오페이 앱을 오픈시 띵 하고 나는 소리가 거슬려서 이를 어떻게 제거하는지 알아보려고 해도 어느 한곳도 이를 알려주는 곳이 없네요 도대체 어떻게 된 것일까요 아래에보니 이미 불편 건의가 여러번 되었는데도 답이 없군요 모처럼 사용해보려다가 지금 앱을 제거한 상태입니다,"['오픈', '소리', '제거', '아보', '곳도', '아래', '에보니', '불편', '건의', '여러', '모처럼', '제거', '상태']"
2021년 7월 22일,갑자기 투자 창이 먹통이 되어서 아무것도 안보입니다. 앱을 지우고 재설치해도 같은 오류가 발생합니다.,2,2021년,갑자기 투자 창이 먹통이 되어서 아무것도 안보입니다 앱을 지우고 재설치해도 같은 오류가 발생합니다,"['투자', '먹통', '안보', '지우', '설치', '오류', '발생']"
2021년 12월 17일,업데이트가필요하면바로연결해주던가 업데이트하라고 손흔드는 이모티콘만 나오네 나이많으신분들은 쓰시기힘들겠네요;,3,2021년,업데이트가필요하면바로연결해주던가 업데이트하라고 손흔드는 이모티콘만 나오네 나이많으신분들은 쓰시기힘들겠네요,"['업데이트', '가필', '바로', '연결', '업데이트', '이모티콘', '나이', '신분', '쓰시']"
2021년 4월 7일,휴면계정 알람이 왔을 때 카카오페이에 접속하지 않아 재등록을 하려하는데 본인인증이 계속 안되어서 카카오에 서류를 내고 초기화요청을 했는데 카카오페이에서 서비스 해지를 해야된다네요. 로그인 안 하고 서비스 해지를 할 수는 없나요?,1,2021년,휴면계정 알람이 왔을 때 카카오페이에 접속하지 않아 재등록을 하려하는데 본인인증이 계속 안되어서 카카오에 서류를 내고 초기화요청을 했는데 카카오페이에서 서비스 해지를 해야된다네요 로그인 안 하고 서비스 해지를 할 수는 없나요,"['휴면', '계정', '알람', '접속', '등록', '본인인증', '서류', '기화', '요청', '서비스', '해지', '로그인', '서비스', '해지']"
2021년 11월 22일,비밀번호 설정이랑 지문인식 설정도 했는데 앱열고 결제 바코드 띄우기까지 사용자 확인 과정이 안뜨네요?? 오류인가요?,3,2021년,비밀번호 설정이랑 지문인식 설정도 했는데 앱열고 결제 바코드 띄우기까지 사용자 확인 과정이 안뜨네요 오류인가요,"['비밀번호', '설정', '지문', '인식', '설정', '결제', '바코드', '띄우기', '사용자', '과정', '오류']"
2021년 10월 5일,이번 업데이트 이후 지문으로 사용하는 모든 기믕지 작동하지 않습니다. 너무 불편하네요,3,2021년,이번 업데이트 이후 지문으로 사용하는 모든 기믕지 작동하지 않습니다 너무 불편하네요,"['이번', '업데이트', '이후', '지문', '모든', '기믕', '동하', '불편']"
2021년 3월 12일,3/12 새로 업데이트 했는데도 위젯 위아래 잘려서 나옵니다. 빠른 수정 바랍니다. 갤럭시s8,1,2021년,새로 업데이트 했는데도 위젯 위아래 잘려서 나옵니다 빠른 수정 바랍니다 갤럭시S,"['업데이트', '위젯', '위아래', '수정', '갤럭시']"
2021년 8월 3일,아니 로그인이 안됨 하려고 하면 무슨 설정어쩌고 하면서 자세히 안알려줌 그래서 때려치움 네이버페이나 토스는 순식간인데 여긴 뭐 하라는게 뭐이리 많은지 인증번호만 수백번 받아봤네 썩을,1,2021년,아니 로그인이 안됨 하려고 하면 무슨 설정어쩌고 하면서 자세히 안알려줌 그래서 때려치움 네이버페이나 토스는 순식간인데 여긴 뭐 하라는게 뭐이리 많은지 인증번호만 수백번 받아봤네 썩을,"['로그인', '설정', '자세', '래서', '순식간', '은지', '인증번호', '수백']"
2021년 6월 29일,자동결제 연결끊을려고 하는데 왜계속 앱 연결을 끊을수없는 상태입니다 라는 문구가 뜨는거죠? 아무리찾아도 해결방법이 보이지가않는데 뭐 어쩌라는거임?,1,2021년,자동결제 연결끊을려고 하는데 왜계속 앱 연결을 끊을수없는 상태입니다 라는 문구가 뜨는거죠 아무리찾아도 해결방법이 보이지가않는데 뭐 어쩌라는거임,"['자동', '결제', '연결', '연결', '상태', '문구', '해결', '방법', '보이지', '거임']"
2021년 3월 14일,아이디 변경하려고 하는데 기존꺼 탈퇴후 진행 하라고 하는데 탈퇴가 안되네요.. 탈퇴하기 어렵게 벨벨 꼬이기 만들었네요 진짜 짜증남,1,2021년,아이디 변경하려고 하는데 기존꺼 탈퇴후 진행 하라고 하는데 탈퇴가 안되네요 탈퇴하기 어렵게 벨벨 꼬이기 만들었네요 진짜 짜증남,"['아이디', '경하', '기존', '탈퇴', '진행', '탈퇴', '탈퇴', '이기', '짜증']"
2021년 7월 24일,로딩만되고 출금이 안돼 개느려.. 개 짜증남 출금 빨리해야되는데 이것때문에 아무것도 못하고 있음 다시는 이용안할꺼다,1,2021년,로딩만되고 출금이 안돼 개느려 개 짜증남 출금 빨리해야되는데 이것때문에 아무것도 못하고 있음 다시는 이용안할꺼다,"['로딩', '출금', '짜증', '출금', '리해']"
2021년 11월 2일,비밀번호 재설정하라해서 ars 응답 비밀번호 4자리 입력하라해서 전화끊고 입력하려했더니 화면이 계속 초기화됩니다. Ars 전화만 3번하다가 포기합니다.,2,2021년,비밀번호 재설정하라해서 ARS 응답 비밀번호 자리 입력하라해서 전화끊고 입력하려했더니 화면이 계속 초기화됩니다 ARS 전화만 번하다가 포기합니다,"['비밀번호', '설정', '응답', '비밀번호', '자리', '입력', '전화', '입력', '화면', '초기', '전화', '기합']"
2021년 4월 14일,계좌 갱신이 60일넘동안 안되는어플이네요 2달전에서 새로고침해도 변함없이 그대로고 이럴거면 왜 가입했는지 의문이들어요 모든걸 확인하고 내총자산이 얼마인지 쉽게알수있고 지출내역도 볼수있다길래쓴거였는데 2달 동안 변한게없으면 탈퇴신청하란거죠?,1,2021년,계좌 갱신이 일넘동안 안되는어플이네요 달전에서 새로고침해도 변함없이 그대로고 이럴거면 왜 가입했는지 의문이들어요 모든걸 확인하고 내총자산이 얼마인지 쉽게알수있고 지출내역도 볼수있다길래쓴거였는데 달 동안 변한게없으면 탈퇴신청하란거죠,"['계좌', '갱신', '동안', '어플', '새로고침', '그대로', '가입', '의문', '모든', '얼마', '인지', '지출', '역도', '동안', '탈퇴', '신청', '하란']"
2021년 10월 19일,햅틱 기능 앱 내에서 어떻게 off하죠? 이 앱때문에 휴대폰 설정을 바꾸고 싶지 않습니다.,1,2021년,햅틱 기능 앱 내에서 어떻게 OFF하죠 이 앱때문에 휴대폰 설정을 바꾸고 싶지 않습니다,"['햅틱', '휴대폰', '설정']"
2021년 6월 11일,고객정보 동의하라고 해서 했더니 아무것도 표시해주지 않고 내 개인정보만 쏙 읽어가서 기분이 매우나쁘네요,1,2021년,고객정보 동의하라고 해서 했더니 아무것도 표시해주지 않고 내 개인정보만 쏙 읽어가서 기분이 매우나쁘네요,"['고객정보', '동의', '표시', '개인정보', '기분', '매우', '쁘네']"
2021년 3월 23일,잘사용하고 있으나 오늘 갑자기 투자페이지만 누르면 어플이 강제종료 됩니다. 확인해주세요,3,2021년,잘사용하고 있으나 오늘 갑자기 투자페이지만 누르면 어플이 강제종료 됩니다 확인해주세요,"['오늘', '투자', '페이지', '어플', '강제', '종료']"
2021년 1월 13일,페이앱 비번이 카톡에서 설정한것과 다르다고 나와서 진행 안됨. 그래서 삭제함.,1,2021년,페이앱 비번이 카톡에서 설정한것과 다르다고 나와서 진행 안됨 그래서 삭제함,"['비번', '설정', '진행', '래서']"
2021년 1월 14일,잘 사용하고 있었는데 폰 초기화 이후 로그인이 안됩니다. 네트워크 연결이 안 된다고 해요. 어떻게 하면 될까요??,3,2021년,잘 사용하고 있었는데 폰 초기화 이후 로그인이 안됩니다 네트워크 연결이 안 된다고 해요 어떻게 하면 될까요,"['초기', '이후', '로그인', '네트워크', '연결']"
2021년 8월 13일,네트워크가 좋지 않다고 이틀째 로그인이 안되요.. 삭제하고 다시 설치해도 마찬가지 입니다.,1,2021년,네트워크가 좋지 않다고 이틀째 로그인이 안되요 삭제하고 다시 설치해도 마찬가지 입니다,"['네트워크', '이틀', '로그인', '설치', '마찬가지']"
2021년 3월 4일,연결 금융사 아무리 등록해도 왜 카카오뱅크하나만 남아있나요?? 진짜 개화납니다 문제점이생기면 문의하는 메뉴도없고 이럴땐 어떡하나요,1,2021년,연결 금융사 아무리 등록해도 왜 카카오뱅크하나만 남아있나요 진짜 개화납니다 문제점이생기면 문의하는 메뉴도없고 이럴땐 어떡하나요,"['연결', '금융', '등록', '남아', '개화', '문제점', '이생', '기면', '문의', '메뉴', '어떡']"
2021년 10월 6일,시작할때 딸랑 소리가 나는데 소리를 무음으로 해야지 소리가 안나고 소리를 끄는 설정이 없네요,1,2021년,시작할때 딸랑 소리가 나는데 소리를 무음으로 해야지 소리가 안나고 소리를 끄는 설정이 없네요,"['시작', '소리', '소리', '음으로', '소리', '소리', '설정']"
2021년 12월 23일,전 폰번호로 가입했었는데 폰 명의자가 같다고 새계정을 만들수가 없다네요 ㅠㅠ 전 계정 삭제 가능한가요? 전 폰번호로 인증해서 가입한거라 그 계정으로 로그인도 안되는것 같아요.. 이젠 없는 번호라...,2,2021년,전 폰번호로 가입했었는데 폰 명의자가 같다고 새계정을 만들수가 없다네요 전 계정 삭제 가능한가요 전 폰번호로 인증해서 가입한거라 그 계정으로 로그인도 안되는것 같아요 이젠 없는 번호라,"['번호', '가입', '명의', '자가', '계정', '수가', '계정', '번호', '인증', '가입', '계정', '로그인', '번호']"
2021년 11월 22일,디자인 바뀌고 나서 여러가지가 안됩니다 미니금고도 안들어가지고 투자도 안되요 어떻게 된거죠?,1,2021년,디자인 바뀌고 나서 여러가지가 안됩니다 미니금고도 안들어가지고 투자도 안되요 어떻게 된거죠,"['디자인', '여러가지', '미니', '금고', '지고', '투자', '된거']"
2021년 8월 18일,일처리나. 은근 편하면서도 일 처리할땐 답답함.찾아가지도 못하고.,1,2021년,일처리나 은근 편하면서도 일 처리할땐 답답함 찾아가지도 못하고,"['처리', '은근', '처리', '아가']"
2021년 1월 14일,상품가입을 하려고해도 확인버튼이 눌리질 않아서 다음 단계로 넘어갈수가없어 참 답답하네요,1,2021년,상품가입을 하려고해도 확인버튼이 눌리질 않아서 다음 단계로 넘어갈수가없어 참 답답하네요,"['상품', '가입', '버튼', '눌리질', '다음', '단계', '갈수']"
2021년 2월 21일,"앱이 무슨 로그인도 안되게 만들어져 있는 건지,, 시스템 오류는 좀 고쳐주세요. 답답하네요.",1,2021년,앱이 무슨 로그인도 안되게 만들어져 있는 건지 시스템 오류는 좀 고쳐주세요 답답하네요,"['로그인', '시스템', '오류']"
